country_region,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13
Togo,-2.0,-6.0,-4.0,-7.0,-2.0,-10.0,-5.0,-27.0,-15.0,-10.0,-6.0,-4.0,-5.0,-4.0,-1.0,-8.0,-1.0,-4.0,-4.0,1.0,2.0,-2.0,-4.0,-1.0,-6.0,-6.0,0.0,-3.0,-7.0,-9.0,-4.0,-9.0,-5.0,-3.0,-10.0,-18.0,-35.0,-26.0,-30.0,-31.0,-30.0,-32.0,-34.0,-41.0,-39.0,-34.0,-36.0,-38.0,-43.0,-51.0,-53.0,-42.0,-39.0,-42.0,-39.0,-43.0,-47.0,-51.0,-47.0,-37.0,-39.0,-35.0,-38.0,-39.0,-50.0,-34.0,-38.0,-37.0,-30.0,-38.0,-36.0,-52.0,-44.0,-35.0,-36.0,-28.0,-43.0,-38.0,-52.0,-37.0,-34.0,-35.0,-31.0,-34.0,-36.0,-50.0,-33.0,-34.0,-30.0
Trinidad and Tobago,3.0,10.0,13.0,16.0,29.0,16.0,19.0,29.0,17.0,-8.0,9.0,20.0,15.0,16.0,14.0,15.0,15.0,9.0,9.0,5.0,5.0,-1.0,-7.0,-2.0,1.0,-1.0,-3.0,-10.0,-22.0,-28.0,-23.0,-26.0,-35.0,-41.0,-42.0,-49.0,-49.0,-48.0,-51.0,-53.0,-56.0,-54.0,-58.0,-70.0,-86.0,-72.0,-72.0,-74.0,-75.0,-78.0,-82.0,-72.0,-74.0,-73.0,-73.0,-87.0,-77.0,-83.0,-87.0,-72.0,-73.0,-74.0,-76.0,-80.0,-85.0,-75.0,-76.0,-75.0,-76.0,-77.0,-78.0,-83.0,-73.0,-73.0,-72.0,-73.0,-73.0,-75.0,-82.0,-71.0,-70.0,-70.0,-70.0,-71.0,-67.0,-76.0,-67.0,-67.0,-68.0
Turkey,-4.0,2.0,5.0,4.0,0.0,0.0,-3.0,-4.0,3.0,3.0,4.0,3.0,3.0,0.0,-10.0,3.0,7.0,6.0,4.0,4.0,4.0,9.0,12.0,8.0,1.0,3.0,6.0,2.0,-4.0,-16.0,-14.0,-22.0,-33.0,-38.0,-41.0,-46.0,-55.0,-48.0,-54.0,-55.0,-55.0,-57.0,-63.0,-71.0,-58.0,-61.0,-62.0,-64.0,-64.0,-70.0,-76.0,-65.0,-65.0,-65.0,-63.0,-61.0,-90.0,-90.0,-55.0,-59.0,-63.0,-58.0,-57.0,-90.0,-89.0,-53.0,-54.0,-51.0,-87.0,-88.0,-90.0,-88.0,-49.0,-53.0,-53.0,-49.0,-87.0,-89.0,-88.0,-51.0,-51.0,-50.0,-50.0,-50.0,-85.0,-82.0,-42.0,-45.0,-44.0
Uganda,4.0,2.0,1.0,-1.0,0.0,-1.0,-1.0,-2.0,-2.0,-4.0,-3.0,-2.0,1.0,0.0,3.0,4.0,-1.0,-3.0,1.0,2.0,1.0,3.0,1.0,-4.0,-1.0,0.0,-1.0,-1.0,-1.0,-5.0,-11.0,-6.0,-4.0,-2.0,0.0,-7.0,-19.0,-20.0,-25.0,-31.0,-50.0,-59.0,-56.0,-59.0,-58.0,-68.0,-70.0,-70.0,-70.0,-70.0,-69.0,-71.0,-70.0,-70.0,-70.0,-72.0,-70.0,-71.0,-74.0,-72.0,-70.0,-70.0,-70.0,-76.0,-75.0,-75.0,-73.0,-74.0,-73.0,-73.0,-73.0,-73.0,-72.0,-72.0,-71.0,-71.0,-74.0,-75.0,-73.0,-73.0,-72.0,-68.0,-68.0,-69.0,-70.0,-69.0,-69.0,-68.0,-69.0
United Arab Emirates,17.0,19.0,18.0,11.0,-3.0,2.0,17.0,-3.0,8.0,2.0,-10.0,-8.0,-10.0,4.0,7.0,19.0,0.0,-1.0,-2.0,-9.0,-7.0,-8.0,-23.0,-24.0,-24.0,-37.0,-57.0,-71.0,-73.0,-56.0,-64.0,-94.0,-121.0,-166.0,-227.0,-220.0,-248.0,-236.0,-273.0,-325.0,-369.0,-489.0,-442.0,-380.0,-384.0,-379.0,-378.0,-407.0,-443.0,-399.0,-415.0,-410.0,-401.0,-408.0,-418.0,-463.0,-417.0,-407.0,-394.0,-403.0,-401.0,-416.0,-459.0,-420.0,-426.0,-423.0,-419.0,-418.0,-413.0,-397.0,-424.0,-416.0,-413.0,-396.0,-394.0,-393.0,-378.0,-380.0,-392.0,-377.0,-387.0,-378.0,-384.0,-441.0,-385.0,-357.0,-330.0,-360.0,-382.0
United Kingdom,-1830.0,-881.0,34.0,-171.0,-379.0,-476.0,-175.0,-107.0,752.0,-306.0,143.0,-3.0,245.0,122.0,-118.0,650.0,454.0,246.0,46.0,113.0,595.0,409.0,911.0,-66.0,-206.0,-471.0,-669.0,-482.0,-1452.0,-1133.0,-1491.0,-3261.0,-4120.0,-4243.0,-4507.0,-5317.0,-4466.0,-6510.0,-8697.0,-9272.0,-9477.0,-9786.0,-10280.0,-9905.0,-9954.0,-9705.0,-10081.0,-10168.0,-9960.0,-9846.0,-9292.0,-9735.0,-9168.0,-9367.0,-9250.0,-10170.0,-9353.0,-9178.0,-10659.0,-9166.0,-9093.0,-9233.0,-9686.0,-9489.0,-8199.0,-8724.0,-8640.0,-8651.0,-8643.0,-8711.0,-8452.0,-7852.0,-8502.0,-9191.0,-9165.0,-9132.0,-8820.0,-8179.0,-7798.0,-8164.0,-8142.0,-7765.0,-7896.0,-9136.0,-8090.0,-8577.0,-8091.0,-7931.0,-7763.0
United States,4267.0,3559.0,1869.0,2340.0,2603.0,2050.0,3773.0,6378.0,6356.0,938.0,2363.0,4913.0,6115.0,8073.0,9750.0,11268.0,3322.0,4774.0,5221.0,6603.0,8124.0,12080.0,13048.0,5300.0,4905.0,5882.0,5345.0,2425.0,1087.0,381.0,-5135.0,-7521.0,-9951.0,-15333.0,-19877.0,-18689.0,-24991.0,-27100.0,-25399.0,-26982.0,-29139.0,-34749.0,-34928.0,-35376.0,-33181.0,-30616.0,-29373.0,-33251.0,-38608.0,-38193.0,-39988.0,-35532.0,-31857.0,-32382.0,-36210.0,-42340.0,-39687.0,-46944.0,-38993.0,-32643.0,-30804.0,-33605.0,-37812.0,-33118.0,-36009.0,-32428.0,-29124.0,-29264.0,-31943.0,-34080.0,-27913.0,-30749.0,-28263.0,-24604.0,-25542.0,-25813.0,-24270.0,-17989.0,-21686.0,-23088.0,-21078.0,-20799.0,-20201.0,-24018.0,-18101.0,-20476.0,-21874.0,-19405.0,-18612.0
Uruguay,51.0,-8.0,-42.0,20.0,35.0,9.0,32.0,21.0,-40.0,-91.0,-29.0,89.0,-11.0,-22.0,-65.0,-171.0,-33.0,-16.0,68.0,34.0,98.0,-91.0,-96.0,56.0,3.0,-30.0,-59.0,-26.0,-378.0,-622.0,-398.0,-547.0,-641.0,-684.0,-811.0,-978.0,-1064.0,-900.0,-1021.0,-956.0,-987.0,-1064.0,-1150.0,-1106.0,-966.0,-953.0,-870.0,-826.0,-847.0,-961.0,-1080.0,-838.0,-842.0,-834.0,-951.0,-1259.0,-1128.0,-972.0,-761.0,-840.0,-749.0,-759.0,-794.0,-963.0,-1069.0,-853.0,-863.0,-859.0,-917.0,-934.0,-1034.0,-1137.0,-909.0,-1077.0,-798.0,-651.0,-1321.0,-832.0,-899.0,-772.0,-702.0,-663.0,-634.0,-658.0,-599.0,-844.0,-644.0,-629.0,-643.0
Venezuela,2.0,1.0,3.0,1.0,4.0,7.0,5.0,10.0,9.0,-25.0,-32.0,-1.0,2.0,3.0,7.0,4.0,5.0,3.0,6.0,3.0,4.0,5.0,2.0,3.0,-5.0,8.0,4.0,3.0,-2.0,-16.0,-39.0,-54.0,-60.0,-63.0,-64.0,-62.0,-64.0,-65.0,-67.0,-65.0,-64.0,-64.0,-60.0,-62.0,-64.0,-64.0,-64.0,-64.0,-66.0,-63.0,-65.0,-64.0,-64.0,-61.0,-67.0,-73.0,-65.0,-65.0,-62.0,-61.0,-61.0,-60.0,-61.0,-59.0,-64.0,-61.0,-61.0,-61.0,-60.0,-61.0,-57.0,-60.0,-58.0,-57.0,-57.0,-54.0,-62.0,-54.0,-60.0,-56.0,-55.0,-54.0,-53.0,-53.0,-44.0,-45.0,-55.0,-52.0,-53.0
Vietnam,-9.0,-11.0,-11.0,-9.0,-12.0,-15.0,-12.0,-9.0,-12.0,-10.0,-9.0,-11.0,-13.0,-9.0,-5.0,-5.0,-9.0,-10.0,-17.0,-14.0,-9.0,-9.0,-11.0,-15.0,-15.0,-17.0,-21.0,-21.0,-21.0,-23.0,-23.0,-24.0,-28.0,-30.0,-27.0,-27.0,-32.0,-29.0,-29.0,-31.0,-35.0,-35.0,-41.0,-49.0,-48.0,-47.0,-59.0,-67.0,-64.0,-64.0,-67.0,-61.0,-59.0,-60.0,-60.0,-59.0,-58.0,-64.0,-61.0,-56.0,-57.0,-54.0,-54.0,-53.0,-56.0,-51.0,-51.0,-52.0,-51.0,-47.0,-41.0,-41.0,-36.0,-30.0,-20.0,-13.0,-27.0,-20.0,-10.0,-10.0,-8.0,-8.0,-11.0,-8.0,-5.0,-3.0,-1.0,1.0,-5.0
Yemen,4.0,6.0,5.0,2.0,1.0,1.0,-1.0,5.0,2.0,6.0,8.0,6.0,10.0,5.0,9.0,2.0,6.0,5.0,4.0,10.0,7.0,7.0,6.0,6.0,4.0,5.0,2.0,-1.0,0.0,-1.0,-1.0,-4.0,-9.0,-4.0,-3.0,-5.0,-6.0,-10.0,-11.0,-24.0,-19.0,-16.0,-10.0,-9.0,-13.0,-14.0,-16.0,-20.0,-15.0,-12.0,-12.0,-16.0,-14.0,-17.0,-10.0,-18.0,-12.0,-15.0,-20.0,-14.0,-19.0,-16.0,-14.0,-9.0,-11.0,-15.0,-20.0,-16.0,-17.0,-27.0,-20.0,-17.0,-22.0,-14.0,-14.0,-20.0,-12.0,-17.0,-16.0,-20.0,-14.0,-9.0,-10.0,-1.0,-4.0,-6.0,-6.0,-2.0,-6.0
Zambia,-5.0,-7.0,-8.0,-4.0,-7.0,-8.0,-11.0,-9.0,-11.0,-11.0,-7.0,-6.0,-2.0,-4.0,2.0,0.0,0.0,3.0,1.0,5.0,3.0,4.0,3.0,-5.0,1.0,1.0,-5.0,-6.0,-7.0,-9.0,-10.0,-9.0,-8.0,-5.0,-4.0,-10.0,-15.0,-12.0,-9.0,-10.0,-9.0,-17.0,-17.0,-24.0,-17.0,-14.0,-14.0,-15.0,-20.0,-23.0,-28.0,-22.0,-20.0,-21.0,-18.0,-27.0,-28.0,-28.0,-32.0,-20.0,-25.0,-23.0,-26.0,-29.0,-33.0,-29.0,-27.0,-26.0,-24.0,-24.0,-25.0,-30.0,-23.0,-19.0,-16.0,-11.0,-23.0,-20.0,-26.0,-18.0,-15.0,-13.0,-11.0,-15.0,-15.0,-22.0,-16.0,-14.0,-15.0
Zimbabwe,-11.0,-11.0,-7.0,-6.0,-8.0,-6.0,-33.0,-18.0,-9.0,-17.0,-16.0,-11.0,-11.0,-13.0,-12.0,-6.0,-16.0,-15.0,-9.0,-12.0,-13.0,-11.0,-7.0,-8.0,-9.0,-8.0,-10.0,-14.0,-10.0,-7.0,-9.0,-14.0,-13.0,-11.0,-20.0,-16.0,-21.0,-17.0,-17.0,-25.0,-34.0,-44.0,-19.0,-6.0,-80.0,-82.0,-80.0,-80.0,-81.0,-80.0,-77.0,-79.0,-78.0,-78.0,-77.0,-82.0,-81.0,-80.0,-83.0,-78.0,-77.0,-77.0,-79.0,-78.0,-76.0,-73.0,-71.0,-71.0,-73.0,-74.0,-73.0,-70.0,-70.0,-70.0,-69.0,-67.0,-74.0,-69.0,-68.0,-61.0,-61.0,-57.0,-57.0,-59.0,-57.0,-64.0,-54.0,-53.0,-54.0
