sub_region_1,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13
Southampton,-10.0,-14.0,13.0,10.0,11.0,10.0,4.0,9.0,-6.0,-5.0,-3.0,-2.0,2.0,-2.0,3.0,4.0,7.0,1.0,-1.0,-8.0,0.0,9.0,0.0,-3.0,-2.0,-2.0,-5.0,-11.0,-19.0,-17.0,-8.0,-18.0,-25.0,-31.0,-39.0,-61.0,-64.0,-51.0,-75.0,-77.0,-78.0,-80.0,-87.0,-87.0,-77.0,-77.0,-77.0,-77.0,-80.0,-85.0,-85.0,-75.0,-77.0,-76.0,-73.0,-80.0,-84.0,-92.0,-80.0,-74.0,-75.0,-76.0,-81.0,-85.0,-83.0,-75.0,-76.0,-76.0,-76.0,-78.0,-84.0,-82.0,-75.0,-79.0,-78.0,-79.0,-79.0,-84.0,-84.0,-75.0,-76.0,-75.0,-73.0,-80.0,-83.0,-84.0,-73.0,-74.0,-74.0
Southend-on-Sea,-10.0,-27.0,15.0,16.0,12.0,6.0,9.0,1.0,-4.0,-1.0,0.0,1.0,2.0,-2.0,2.0,15.0,6.0,4.0,3.0,-9.0,7.0,8.0,9.0,6.0,1.0,4.0,4.0,0.0,-2.0,-9.0,3.0,-11.0,-17.0,-21.0,-27.0,-46.0,-57.0,-46.0,-73.0,-75.0,-76.0,-78.0,-85.0,-89.0,-75.0,-75.0,-76.0,-76.0,-78.0,-83.0,-84.0,-75.0,-76.0,-75.0,-72.0,-81.0,-84.0,-90.0,-82.0,-74.0,-74.0,-75.0,-78.0,-82.0,-82.0,-71.0,-72.0,-71.0,-73.0,-73.0,-79.0,-80.0,-69.0,-76.0,-73.0,-75.0,-77.0,-80.0,-82.0,-69.0,-70.0,-70.0,-68.0,-77.0,-79.0,-83.0,-70.0,-71.0,-70.0
Southern Ostrobothnia,5.0,11.0,4.0,6.0,7.0,7.0,5.0,2.0,6.0,8.0,7.0,10.0,6.0,0.0,1.0,5.0,-1.0,1.0,0.0,0.0,4.0,5.0,7.0,-2.0,0.0,-3.0,1.0,-6.0,-23.0,-24.0,-14.0,-22.0,-33.0,-35.0,-36.0,-47.0,-43.0,-39.0,-41.0,-41.0,-42.0,-43.0,-50.0,-49.0,-44.0,-48.0,-43.0,-45.0,-46.0,-51.0,-46.0,-38.0,-36.0,-31.0,-20.0,-65.0,-48.0,-52.0,-64.0,-43.0,-39.0,-36.0,-37.0,-43.0,-43.0,-34.0,-35.0,-35.0,-35.0,-33.0,-40.0,-40.0,-33.0,-34.0,-31.0,-17.0,-62.0,-40.0,-34.0,-24.0,-27.0,-29.0,-27.0,-25.0,-26.0,-37.0,-33.0,-29.0,-30.0
Southern Savonia,11.0,13.0,7.0,7.0,9.0,10.0,8.0,8.0,11.0,1.0,-4.0,0.0,-3.0,-2.0,-5.0,4.0,4.0,2.0,1.0,3.0,5.0,11.0,15.0,-1.0,-3.0,1.0,-3.0,-5.0,-17.0,-14.0,-16.0,-30.0,-35.0,-41.0,-39.0,-46.0,-45.0,-41.0,-45.0,-44.0,-46.0,-46.0,-55.0,-55.0,-48.0,-51.0,-51.0,-52.0,-49.0,-54.0,-52.0,-44.0,-41.0,-40.0,-34.0,-77.0,-53.0,-67.0,-71.0,-43.0,-41.0,-41.0,-44.0,-53.0,-49.0,-39.0,-39.0,-39.0,-35.0,-40.0,-48.0,-47.0,-32.0,-36.0,-33.0,-25.0,-72.0,-38.0,-42.0,-21.0,-29.0,-28.0,-27.0,-26.0,-30.0,-28.0,-40.0,-34.0,-33.0
Southland,6.0,0.0,-4.0,0.0,-1.0,0.0,5.0,16.0,6.0,0.0,2.0,1.0,4.0,2.0,12.0,4.0,-5.0,0.0,1.0,-2.0,4.0,11.0,9.0,-5.0,0.0,6.0,5.0,5.0,21.0,2.0,-6.0,-2.0,-6.0,-13.0,-13.0,-18.0,-28.0,-10.0,-23.0,-42.0,-93.0,-93.0,-96.0,-96.0,-92.0,-90.0,-91.0,-92.0,-91.0,-92.0,-95.0,-92.0,-91.0,-90.0,-87.0,-98.0,-89.0,-97.0,-97.0,-94.0,-92.0,-92.0,-91.0,-93.0,-97.0,-91.0,-91.0,-90.0,-91.0,-88.0,-92.0,-94.0,-95.0,-75.0,-77.0,-83.0,-81.0,-84.0,-88.0,-85.0,-83.0,-83.0,-76.0,-71.0,-69.0,-75.0,-77.0,-72.0,-73.0
Southwest Finland,-5.0,-9.0,10.0,6.0,4.0,5.0,-1.0,-7.0,6.0,7.0,7.0,5.0,4.0,6.0,3.0,-4.0,8.0,4.0,0.0,5.0,6.0,6.0,8.0,1.0,0.0,-2.0,-4.0,-11.0,-27.0,-29.0,-17.0,-27.0,-38.0,-37.0,-39.0,-51.0,-46.0,-39.0,-41.0,-42.0,-41.0,-45.0,-52.0,-54.0,-49.0,-47.0,-43.0,-44.0,-48.0,-49.0,-45.0,-35.0,-38.0,-35.0,-27.0,-68.0,-52.0,-61.0,-63.0,-43.0,-39.0,-41.0,-41.0,-47.0,-43.0,-33.0,-32.0,-35.0,-34.0,-39.0,-46.0,-42.0,-33.0,-35.0,-32.0,-28.0,-72.0,-48.0,-37.0,-24.0,-26.0,-28.0,-27.0,-31.0,-30.0,-39.0,-32.0,-30.0,-37.0
Special Region of Yogyakarta,-2.0,3.0,0.0,1.0,-6.0,-5.0,-10.0,3.0,3.0,-3.0,-5.0,-6.0,2.0,4.0,1.0,0.0,1.0,4.0,-4.0,2.0,6.0,3.0,4.0,-7.0,9.0,-1.0,6.0,6.0,0.0,-6.0,-5.0,-10.0,-16.0,-27.0,-26.0,-29.0,-40.0,-36.0,-40.0,-43.0,-40.0,-46.0,-57.0,-59.0,-46.0,-52.0,-43.0,-45.0,-49.0,-55.0,-54.0,-44.0,-43.0,-44.0,-44.0,-51.0,-52.0,-53.0,-42.0,-44.0,-45.0,-45.0,-52.0,-52.0,-53.0,-44.0,-43.0,-42.0,-42.0,-55.0,-59.0,-58.0,-51.0,-49.0,-50.0,-48.0,-51.0,-54.0,-56.0,-46.0,-48.0,-47.0,-50.0,-49.0,-60.0,-53.0,-51.0,-42.0,-45.0
Split-Dalmatia County,9.0,8.0,4.0,2.0,1.0,0.0,2.0,10.0,4.0,2.0,0.0,-6.0,-1.0,-1.0,2.0,-8.0,1.0,-1.0,18.0,1.0,-5.0,11.0,8.0,3.0,0.0,1.0,-2.0,-4.0,-15.0,-18.0,-13.0,-24.0,-24.0,-59.0,-66.0,-73.0,-84.0,-78.0,-80.0,-81.0,-81.0,-81.0,-81.0,-83.0,-76.0,-79.0,-76.0,-75.0,-74.0,-77.0,-79.0,-70.0,-69.0,-69.0,-66.0,-69.0,-72.0,-87.0,-85.0,-77.0,-68.0,-67.0,-67.0,-68.0,-72.0,-66.0,-72.0,-65.0,-64.0,-64.0,-64.0,-67.0,-54.0,-57.0,-57.0,-51.0,-82.0,-58.0,-74.0,-46.0,-51.0,-52.0,-48.0,-48.0,-49.0,-72.0,-23.0,-24.0,-24.0
St. Gallen,7.0,13.0,-3.0,3.0,-3.0,4.0,1.0,6.0,25.0,2.0,8.0,-5.0,-5.0,2.0,0.0,3.0,-5.0,0.0,-2.0,-7.0,-4.0,-1.0,10.0,-7.0,-9.0,-5.0,-7.0,-7.0,-15.0,-19.0,-2.0,-50.0,-56.0,-57.0,-61.0,-75.0,-79.0,-61.0,-61.0,-63.0,-64.0,-62.0,-67.0,-80.0,-65.0,-80.0,-80.0,-80.0,-76.0,-80.0,-73.0,-72.0,-67.0,-67.0,-66.0,-86.0,-74.0,-76.0,-84.0,-69.0,-70.0,-69.0,-68.0,-72.0,-71.0,-67.0,-66.0,-67.0,-67.0,-66.0,-71.0,-71.0,-55.0,-59.0,-62.0,-60.0,-57.0,-64.0,-65.0,-55.0,-59.0,-57.0,-47.0,-46.0,-48.0,-59.0,-24.0,-23.0,-28.0
Staffordshire,-12.0,-11.0,10.0,8.0,2.0,5.0,6.0,-4.0,-2.0,-2.0,2.0,-1.0,4.0,0.0,2.0,8.0,5.0,2.0,2.0,4.0,5.0,2.0,8.0,-1.0,2.0,-1.0,1.0,-1.0,-4.0,-4.0,1.0,-9.0,-20.0,-14.0,-21.0,-44.0,-54.0,-39.0,-69.0,-72.0,-72.0,-75.0,-84.0,-85.0,-73.0,-72.0,-75.0,-73.0,-75.0,-82.0,-83.0,-71.0,-71.0,-72.0,-68.0,-76.0,-81.0,-91.0,-76.0,-67.0,-70.0,-69.0,-73.0,-82.0,-81.0,-68.0,-68.0,-71.0,-68.0,-70.0,-76.0,-78.0,-65.0,-70.0,-71.0,-70.0,-73.0,-77.0,-79.0,-64.0,-65.0,-66.0,-62.0,-74.0,-77.0,-79.0,-63.0,-64.0,-64.0
Stara Zagora,-5.0,17.0,5.0,0.0,0.0,-10.0,-1.0,-2.0,11.0,1.0,1.0,5.0,-3.0,1.0,4.0,21.0,14.0,5.0,0.0,-1.0,5.0,11.0,27.0,-1.0,-7.0,-1.0,-3.0,-14.0,-47.0,-62.0,-44.0,-49.0,-51.0,-51.0,-53.0,-64.0,-66.0,-59.0,-64.0,-59.0,-58.0,-57.0,-61.0,-63.0,-50.0,-59.0,-60.0,-59.0,-55.0,-68.0,-67.0,-52.0,-50.0,-47.0,-47.0,-45.0,-53.0,-56.0,-41.0,-46.0,-46.0,-40.0,-57.0,-67.0,-68.0,-71.0,-52.0,-45.0,-44.0,-46.0,-51.0,-55.0,-38.0,-40.0,-43.0,-41.0,-49.0,-53.0,-60.0,-44.0,-31.0,-53.0,-30.0,-27.0,-32.0,-24.0,-17.0,-21.0,-20.0
State of Acre,2.0,-1.0,-5.0,-1.0,-2.0,-2.0,-6.0,5.0,6.0,-2.0,-20.0,-14.0,-10.0,-8.0,1.0,-7.0,4.0,2.0,3.0,1.0,1.0,13.0,15.0,2.0,8.0,2.0,1.0,-12.0,0.0,-6.0,-9.0,-11.0,-26.0,-34.0,-48.0,-67.0,-77.0,-68.0,-67.0,-65.0,-63.0,-62.0,-64.0,-68.0,-56.0,-46.0,-51.0,-49.0,-57.0,-55.0,-67.0,-43.0,-40.0,-42.0,-44.0,-75.0,-55.0,-65.0,-46.0,-45.0,-54.0,-45.0,-51.0,-56.0,-66.0,-47.0,-65.0,-47.0,-50.0,-55.0,-57.0,-68.0,-46.0,-41.0,-43.0,-36.0,-69.0,-54.0,-66.0,-41.0,-40.0,-45.0,-43.0,-48.0,-52.0,-63.0,-50.0,-49.0,-52.0
State of Alagoas,5.0,-4.0,-4.0,-3.0,1.0,-11.0,-2.0,-9.0,-8.0,-24.0,-31.0,-23.0,-10.0,-10.0,-7.0,-12.0,-6.0,-4.0,-2.0,-4.0,-1.0,0.0,2.0,-4.0,-2.0,-1.0,-5.0,-5.0,-6.0,-17.0,-13.0,-14.0,-23.0,-25.0,-31.0,-65.0,-75.0,-71.0,-73.0,-71.0,-69.0,-71.0,-70.0,-77.0,-63.0,-61.0,-60.0,-62.0,-63.0,-64.0,-69.0,-59.0,-55.0,-54.0,-53.0,-77.0,-62.0,-67.0,-56.0,-56.0,-55.0,-61.0,-60.0,-64.0,-70.0,-58.0,-69.0,-58.0,-59.0,-64.0,-62.0,-73.0,-59.0,-58.0,-56.0,-54.0,-74.0,-60.0,-68.0,-55.0,-54.0,-53.0,-55.0,-55.0,-56.0,-67.0,-58.0,-58.0,-57.0
State of Amapá,11.0,8.0,2.0,-1.0,-3.0,-2.0,9.0,3.0,18.0,-7.0,-8.0,-20.0,-3.0,7.0,9.0,-1.0,0.0,-1.0,1.0,7.0,12.0,13.0,21.0,-2.0,4.0,0.0,4.0,9.0,3.0,-14.0,-10.0,-18.0,-24.0,-50.0,-45.0,-75.0,-75.0,-73.0,-73.0,-71.0,-71.0,-69.0,-71.0,-71.0,-67.0,-63.0,-62.0,-60.0,-62.0,-62.0,-70.0,-58.0,-57.0,-57.0,-52.0,-77.0,-59.0,-70.0,-59.0,-59.0,-58.0,-58.0,-54.0,-62.0,-69.0,-58.0,-66.0,-56.0,-56.0,-55.0,-61.0,-69.0,-57.0,-57.0,-62.0,-53.0,-72.0,-63.0,-71.0,-56.0,-56.0,-57.0,-57.0,-56.0,-62.0,-66.0,-61.0,-61.0,-62.0
State of Amazonas,9.0,4.0,-2.0,-1.0,-4.0,1.0,5.0,-1.0,4.0,-3.0,-23.0,-21.0,-10.0,-4.0,-2.0,-5.0,-6.0,1.0,-4.0,2.0,9.0,11.0,11.0,0.0,1.0,-4.0,-4.0,1.0,-12.0,-6.0,-7.0,-13.0,-21.0,-34.0,-25.0,-40.0,-60.0,-59.0,-57.0,-61.0,-60.0,-56.0,-59.0,-64.0,-57.0,-54.0,-49.0,-49.0,-47.0,-55.0,-64.0,-55.0,-51.0,-56.0,-53.0,-71.0,-63.0,-66.0,-58.0,-56.0,-57.0,-57.0,-56.0,-64.0,-69.0,-58.0,-69.0,-58.0,-59.0,-60.0,-68.0,-67.0,-56.0,-56.0,-56.0,-50.0,-65.0,-60.0,-65.0,-51.0,-49.0,-51.0,-49.0,-48.0,-50.0,-58.0,-53.0,-53.0,-55.0
State of Bahia,-1.0,-4.0,-4.0,-3.0,-2.0,4.0,-1.0,-4.0,5.0,-17.0,-26.0,-17.0,-7.0,-7.0,-9.0,-13.0,-6.0,-5.0,-4.0,-3.0,-6.0,-4.0,-11.0,-7.0,-6.0,-5.0,-7.0,-6.0,-8.0,-18.0,-13.0,-17.0,-25.0,-33.0,-40.0,-60.0,-73.0,-67.0,-71.0,-71.0,-70.0,-69.0,-70.0,-73.0,-62.0,-60.0,-59.0,-59.0,-60.0,-63.0,-70.0,-59.0,-53.0,-52.0,-49.0,-79.0,-64.0,-69.0,-59.0,-56.0,-55.0,-55.0,-57.0,-63.0,-70.0,-55.0,-74.0,-53.0,-59.0,-58.0,-60.0,-70.0,-55.0,-52.0,-53.0,-46.0,-73.0,-57.0,-67.0,-52.0,-50.0,-49.0,-47.0,-49.0,-54.0,-65.0,-53.0,-52.0,-54.0
State of Ceará,-2.0,-8.0,-9.0,-8.0,-8.0,-3.0,-5.0,-22.0,-20.0,-33.0,-37.0,-25.0,-10.0,-13.0,-14.0,-20.0,-12.0,-8.0,-9.0,-3.0,-1.0,-7.0,-2.0,-9.0,-6.0,-6.0,-10.0,-12.0,-16.0,-19.0,-17.0,-20.0,-25.0,-58.0,-63.0,-78.0,-81.0,-76.0,-76.0,-79.0,-73.0,-74.0,-76.0,-76.0,-70.0,-68.0,-64.0,-65.0,-68.0,-72.0,-74.0,-64.0,-62.0,-62.0,-61.0,-80.0,-72.0,-73.0,-65.0,-64.0,-65.0,-67.0,-68.0,-74.0,-76.0,-67.0,-78.0,-67.0,-68.0,-70.0,-74.0,-76.0,-69.0,-66.0,-65.0,-62.0,-78.0,-72.0,-75.0,-65.0,-64.0,-63.0,-62.0,-71.0,-75.0,-75.0,-71.0,-69.0,-69.0
State of Espírito Santo,-1.0,-9.0,-5.0,-3.0,-2.0,3.0,-2.0,-4.0,-1.0,-14.0,-22.0,-15.0,-12.0,-15.0,-6.0,-22.0,-13.0,-5.0,-9.0,-6.0,-3.0,-5.0,-7.0,-3.0,-2.0,-3.0,-6.0,-6.0,-4.0,-14.0,-12.0,-18.0,-24.0,-34.0,-43.0,-66.0,-76.0,-67.0,-68.0,-67.0,-66.0,-65.0,-68.0,-68.0,-60.0,-58.0,-58.0,-56.0,-59.0,-61.0,-67.0,-49.0,-46.0,-48.0,-45.0,-74.0,-56.0,-67.0,-49.0,-49.0,-50.0,-52.0,-53.0,-59.0,-67.0,-66.0,-71.0,-48.0,-51.0,-54.0,-58.0,-64.0,-52.0,-50.0,-50.0,-41.0,-70.0,-52.0,-64.0,-47.0,-45.0,-44.0,-46.0,-44.0,-45.0,-59.0,-44.0,-44.0,-44.0
State of Goiás,3.0,1.0,-4.0,-1.0,-2.0,2.0,2.0,-3.0,1.0,-22.0,-31.0,-11.0,-7.0,-7.0,-5.0,-2.0,-5.0,0.0,1.0,-1.0,3.0,8.0,11.0,2.0,4.0,3.0,1.0,0.0,-2.0,-5.0,-9.0,-13.0,-20.0,-41.0,-54.0,-68.0,-73.0,-67.0,-68.0,-69.0,-67.0,-67.0,-70.0,-67.0,-57.0,-55.0,-54.0,-54.0,-56.0,-59.0,-61.0,-49.0,-46.0,-45.0,-42.0,-70.0,-56.0,-59.0,-47.0,-50.0,-48.0,-49.0,-51.0,-59.0,-62.0,-46.0,-65.0,-42.0,-42.0,-45.0,-49.0,-55.0,-41.0,-39.0,-38.0,-33.0,-62.0,-49.0,-54.0,-37.0,-34.0,-33.0,-32.0,-32.0,-33.0,-42.0,-34.0,-32.0,-35.0
State of Maranhão,-3.0,-3.0,-4.0,0.0,-3.0,-2.0,-1.0,-3.0,-1.0,-20.0,-29.0,-19.0,-11.0,-8.0,-7.0,-10.0,-4.0,-5.0,-4.0,-5.0,2.0,2.0,5.0,-11.0,3.0,-1.0,-5.0,-6.0,-7.0,-13.0,-10.0,-10.0,-16.0,-27.0,-34.0,-50.0,-64.0,-60.0,-64.0,-66.0,-64.0,-63.0,-63.0,-63.0,-56.0,-55.0,-54.0,-53.0,-54.0,-57.0,-59.0,-48.0,-43.0,-49.0,-49.0,-76.0,-57.0,-60.0,-49.0,-52.0,-47.0,-53.0,-53.0,-57.0,-61.0,-49.0,-67.0,-49.0,-53.0,-54.0,-57.0,-62.0,-51.0,-48.0,-50.0,-52.0,-72.0,-59.0,-65.0,-51.0,-62.0,-60.0,-59.0,-59.0,-62.0,-64.0,-60.0,-58.0,-61.0
State of Mato Grosso,0.0,3.0,-3.0,-3.0,-4.0,2.0,0.0,-6.0,-3.0,-4.0,-32.0,-13.0,-4.0,-7.0,-4.0,-4.0,-4.0,-2.0,-2.0,5.0,7.0,13.0,13.0,3.0,5.0,0.0,4.0,2.0,2.0,-2.0,-5.0,-10.0,-16.0,-21.0,-35.0,-50.0,-68.0,-63.0,-69.0,-67.0,-63.0,-59.0,-61.0,-63.0,-48.0,-47.0,-45.0,-42.0,-45.0,-48.0,-57.0,-36.0,-36.0,-39.0,-27.0,-72.0,-43.0,-55.0,-37.0,-41.0,-38.0,-36.0,-39.0,-46.0,-53.0,-35.0,-64.0,-37.0,-35.0,-39.0,-41.0,-47.0,-32.0,-31.0,-32.0,-22.0,-61.0,-37.0,-45.0,-28.0,-27.0,-30.0,-22.0,-20.0,-17.0,-34.0,-23.0,-24.0,-35.0
State of Mato Grosso do Sul,6.0,-1.0,-1.0,0.0,-7.0,-8.0,4.0,4.0,3.0,-5.0,-32.0,-21.0,-7.0,-2.0,1.0,-4.0,-2.0,0.0,-3.0,2.0,13.0,16.0,13.0,2.0,5.0,-1.0,-1.0,5.0,3.0,-4.0,-10.0,-13.0,-22.0,-34.0,-35.0,-57.0,-70.0,-62.0,-66.0,-67.0,-65.0,-63.0,-68.0,-68.0,-53.0,-50.0,-50.0,-49.0,-48.0,-53.0,-59.0,-39.0,-33.0,-34.0,-28.0,-70.0,-40.0,-56.0,-36.0,-38.0,-38.0,-37.0,-35.0,-41.0,-52.0,-30.0,-61.0,-35.0,-35.0,-35.0,-38.0,-48.0,-33.0,-31.0,-31.0,-22.0,-59.0,-33.0,-44.0,-24.0,-21.0,-28.0,-18.0,-12.0,-12.0,-34.0,-20.0,-31.0,-30.0
State of Mexico,6.0,7.0,1.0,1.0,1.0,1.0,0.0,-2.0,-2.0,-4.0,-3.0,-1.0,2.0,7.0,5.0,6.0,2.0,3.0,2.0,3.0,0.0,0.0,4.0,-8.0,0.0,0.0,2.0,6.0,2.0,0.0,-3.0,-1.0,-5.0,-6.0,-12.0,-19.0,-22.0,-20.0,-25.0,-28.0,-30.0,-30.0,-32.0,-36.0,-27.0,-26.0,-28.0,-38.0,-48.0,-50.0,-54.0,-46.0,-44.0,-42.0,-48.0,-63.0,-60.0,-58.0,-46.0,-45.0,-42.0,-42.0,-46.0,-52.0,-54.0,-49.0,-52.0,-52.0,-55.0,-57.0,-58.0,-60.0,-55.0,-54.0,-50.0,-40.0,-54.0,-53.0,-57.0,-51.0,-52.0,-52.0,-51.0,-53.0,-53.0,-54.0,-53.0,-51.0,-50.0
State of Minas Gerais,7.0,3.0,0.0,1.0,3.0,11.0,8.0,2.0,13.0,-21.0,-28.0,-18.0,-4.0,-6.0,-5.0,-11.0,-7.0,-4.0,0.0,4.0,8.0,9.0,11.0,3.0,3.0,4.0,5.0,7.0,3.0,0.0,-4.0,-13.0,-19.0,-25.0,-37.0,-60.0,-70.0,-61.0,-65.0,-64.0,-62.0,-61.0,-66.0,-66.0,-56.0,-54.0,-54.0,-52.0,-54.0,-58.0,-62.0,-48.0,-46.0,-46.0,-40.0,-75.0,-54.0,-61.0,-46.0,-49.0,-49.0,-50.0,-51.0,-59.0,-64.0,-49.0,-71.0,-50.0,-50.0,-51.0,-57.0,-61.0,-49.0,-48.0,-47.0,-39.0,-68.0,-54.0,-60.0,-43.0,-43.0,-41.0,-39.0,-36.0,-41.0,-53.0,-39.0,-41.0,-42.0
State of Paraná,5.0,2.0,-5.0,-5.0,-5.0,6.0,1.0,-2.0,6.0,-13.0,-44.0,-19.0,0.0,0.0,1.0,-4.0,-6.0,-4.0,-1.0,5.0,7.0,13.0,15.0,0.0,0.0,0.0,4.0,2.0,4.0,1.0,-11.0,-16.0,-26.0,-28.0,-45.0,-65.0,-76.0,-68.0,-72.0,-71.0,-68.0,-69.0,-72.0,-75.0,-62.0,-61.0,-60.0,-58.0,-60.0,-63.0,-68.0,-55.0,-49.0,-48.0,-41.0,-77.0,-54.0,-69.0,-48.0,-50.0,-49.0,-45.0,-48.0,-55.0,-65.0,-42.0,-69.0,-43.0,-41.0,-45.0,-49.0,-59.0,-43.0,-42.0,-42.0,-32.0,-70.0,-46.0,-59.0,-38.0,-38.0,-39.0,-29.0,-29.0,-28.0,-52.0,-34.0,-37.0,-40.0
State of Paraíba,2.0,-7.0,-7.0,-3.0,-4.0,-4.0,0.0,-3.0,-6.0,-23.0,-26.0,-19.0,-9.0,-7.0,-2.0,-17.0,-7.0,-4.0,-4.0,-2.0,1.0,6.0,3.0,-6.0,-1.0,-5.0,-9.0,-8.0,-4.0,-17.0,-14.0,-15.0,-24.0,-31.0,-44.0,-60.0,-77.0,-75.0,-75.0,-75.0,-73.0,-72.0,-72.0,-76.0,-68.0,-63.0,-63.0,-64.0,-64.0,-66.0,-72.0,-62.0,-59.0,-59.0,-58.0,-78.0,-63.0,-70.0,-61.0,-60.0,-62.0,-67.0,-66.0,-70.0,-77.0,-67.0,-78.0,-66.0,-66.0,-68.0,-69.0,-76.0,-69.0,-64.0,-64.0,-61.0,-77.0,-66.0,-75.0,-64.0,-63.0,-61.0,-61.0,-62.0,-62.0,-72.0,-65.0,-65.0,-65.0
State of Pará,0.0,1.0,-4.0,-3.0,-3.0,-7.0,-1.0,-4.0,-2.0,-8.0,-28.0,-22.0,-8.0,-8.0,-3.0,-4.0,-2.0,-4.0,1.0,3.0,4.0,-4.0,8.0,-3.0,3.0,-3.0,-7.0,0.0,-5.0,-13.0,-3.0,-7.0,-13.0,-25.0,-30.0,-52.0,-64.0,-52.0,-57.0,-56.0,-55.0,-55.0,-58.0,-61.0,-49.0,-46.0,-44.0,-44.0,-46.0,-51.0,-58.0,-41.0,-41.0,-42.0,-40.0,-72.0,-50.0,-60.0,-45.0,-52.0,-46.0,-45.0,-52.0,-54.0,-62.0,-46.0,-67.0,-48.0,-49.0,-53.0,-56.0,-64.0,-49.0,-50.0,-50.0,-49.0,-71.0,-58.0,-66.0,-50.0,-48.0,-46.0,-53.0,-53.0,-56.0,-66.0,-57.0,-56.0,-58.0
State of Pernambuco,5.0,4.0,-2.0,1.0,3.0,-1.0,3.0,-11.0,-5.0,-26.0,-30.0,-21.0,-9.0,-7.0,-4.0,-7.0,-5.0,-3.0,-2.0,6.0,-18.0,1.0,4.0,0.0,1.0,-2.0,-8.0,-5.0,-4.0,-17.0,-16.0,-20.0,-29.0,-35.0,-38.0,-61.0,-75.0,-72.0,-73.0,-72.0,-71.0,-70.0,-70.0,-74.0,-67.0,-64.0,-63.0,-64.0,-64.0,-66.0,-71.0,-62.0,-59.0,-59.0,-58.0,-78.0,-65.0,-70.0,-63.0,-62.0,-62.0,-65.0,-62.0,-66.0,-72.0,-64.0,-76.0,-63.0,-63.0,-67.0,-66.0,-73.0,-64.0,-61.0,-61.0,-61.0,-78.0,-66.0,-73.0,-62.0,-61.0,-60.0,-59.0,-59.0,-60.0,-69.0,-63.0,-63.0,-63.0
State of Piauí,-4.0,2.0,-7.0,-8.0,-4.0,-1.0,-2.0,-12.0,-9.0,-36.0,-43.0,-29.0,-14.0,-10.0,-8.0,-12.0,-11.0,-11.0,-11.0,-7.0,-1.0,-5.0,6.0,-11.0,-6.0,-7.0,-6.0,-12.0,-2.0,-10.0,-19.0,-19.0,-25.0,-36.0,-50.0,-67.0,-74.0,-74.0,-77.0,-77.0,-75.0,-75.0,-74.0,-71.0,-70.0,-67.0,-66.0,-64.0,-68.0,-69.0,-69.0,-64.0,-63.0,-63.0,-67.0,-85.0,-72.0,-69.0,-64.0,-64.0,-63.0,-64.0,-69.0,-69.0,-70.0,-63.0,-76.0,-63.0,-65.0,-66.0,-69.0,-69.0,-65.0,-63.0,-63.0,-63.0,-77.0,-69.0,-72.0,-64.0,-63.0,-62.0,-62.0,-62.0,-64.0,-66.0,-65.0,-64.0,-64.0
State of Rio Grande do Norte,5.0,-3.0,3.0,-1.0,-8.0,1.0,4.0,-2.0,-4.0,-25.0,-26.0,-22.0,-10.0,-7.0,-6.0,-20.0,-1.0,-3.0,-6.0,-1.0,1.0,4.0,2.0,1.0,0.0,-5.0,-12.0,-8.0,-1.0,-15.0,-7.0,-13.0,-24.0,-29.0,-35.0,-56.0,-75.0,-63.0,-67.0,-68.0,-66.0,-65.0,-66.0,-74.0,-60.0,-58.0,-58.0,-58.0,-59.0,-62.0,-70.0,-54.0,-53.0,-54.0,-51.0,-77.0,-59.0,-69.0,-53.0,-56.0,-60.0,-63.0,-60.0,-65.0,-73.0,-59.0,-77.0,-62.0,-62.0,-63.0,-64.0,-73.0,-60.0,-60.0,-60.0,-53.0,-76.0,-59.0,-70.0,-58.0,-54.0,-54.0,-52.0,-52.0,-54.0,-66.0,-55.0,-56.0,-58.0
