country_region,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13
Haiti,2.0,3.0,0.0,2.0,-1.0,-4.0,-4.0,-1.0,-3.0,-46.0,-44.0,-39.0,-4.0,-3.0,1.0,-2.0,3.0,3.0,4.0,5.0,6.0,4.0,-2.0,2.0,4.0,2.0,4.0,4.0,4.0,1.0,0.0,3.0,3.0,3.0,-20.0,-15.0,-11.0,-31.0,-33.0,-35.0,-34.0,-33.0,-20.0,-14.0,-35.0,-34.0,-33.0,-34.0,-32.0,-20.0,-12.0,-32.0,-34.0,-35.0,-38.0,-55.0,-26.0,-18.0,-36.0,-35.0,-36.0,-34.0,-33.0,-20.0,-13.0,-31.0,-32.0,-32.0,-31.0,-31.0,-20.0,-14.0,-34.0,-33.0,-30.0,-29.0,-48.0,-18.0,-14.0,-31.0,-30.0,-30.0,-30.0,-27.0,-15.0,-12.0,-28.0,-29.0,-31.0
Honduras,2.0,0.0,10.0,10.0,8.0,8.0,10.0,2.0,0.0,11.0,11.0,8.0,7.0,10.0,3.0,4.0,12.0,12.0,10.0,10.0,13.0,3.0,-1.0,12.0,11.0,9.0,6.0,2.0,-1.0,-6.0,-34.0,-64.0,-71.0,-70.0,-74.0,-69.0,-54.0,-72.0,-73.0,-69.0,-71.0,-66.0,-63.0,-46.0,-66.0,-75.0,-66.0,-77.0,-63.0,-70.0,-56.0,-68.0,-75.0,-68.0,-78.0,-73.0,-68.0,-51.0,-63.0,-64.0,-62.0,-62.0,-59.0,-60.0,-47.0,-58.0,-59.0,-59.0,-60.0,-57.0,-59.0,-46.0,-55.0,-57.0,-57.0,-57.0,-62.0,-63.0,-49.0,-57.0,-58.0,-57.0,-58.0,-54.0,-57.0,-32.0,-52.0,-52.0,-52.0
Hong Kong,-18.0,-19.0,-21.0,-21.0,-17.0,-11.0,-21.0,-16.0,-17.0,-19.0,-19.0,-15.0,-9.0,-19.0,-14.0,-15.0,-14.0,-14.0,-11.0,-5.0,-14.0,-12.0,-15.0,-13.0,-12.0,-9.0,-3.0,-13.0,-12.0,-14.0,-12.0,-12.0,-9.0,-3.0,-13.0,-13.0,-15.0,-17.0,-19.0,-16.0,-11.0,-20.0,-17.0,-24.0,-23.0,-23.0,-20.0,-15.0,-24.0,-43.0,-27.0,-25.0,-23.0,-19.0,-14.0,-58.0,-38.0,-22.0,-60.0,-20.0,-17.0,-12.0,-21.0,-16.0,-19.0,-19.0,-19.0,-16.0,-9.0,-19.0,-15.0,-17.0,-17.0,-17.0,-13.0,-51.0,-61.0,-16.0,-16.0,-13.0,-12.0,-9.0,-3.0,-12.0,-10.0,-9.0,-11.0,-11.0,-7.0
Hungary,90.0,84.0,48.0,48.0,47.0,39.0,10.0,77.0,49.0,34.0,50.0,23.0,28.0,-1.0,64.0,61.0,47.0,47.0,35.0,47.0,2.0,56.0,132.0,48.0,37.0,23.0,-10.0,-55.0,-16.0,-311.0,-444.0,-595.0,-671.0,-726.0,-744.0,-488.0,-590.0,-873.0,-913.0,-921.0,-918.0,-871.0,-636.0,-638.0,-939.0,-931.0,-925.0,-927.0,-905.0,-615.0,-580.0,-908.0,-916.0,-916.0,-986.0,-1728.0,-765.0,-787.0,-1818.0,-948.0,-885.0,-876.0,-864.0,-433.0,-520.0,-817.0,-823.0,-816.0,-826.0,-842.0,-454.0,-409.0,-787.0,-781.0,-793.0,-818.0,-1715.0,-523.0,-257.0,-700.0,-700.0,-677.0,-685.0,-698.0,-224.0,-169.0,-664.0,-676.0,-658.0
India,326.0,182.0,306.0,284.0,328.0,227.0,-435.0,113.0,246.0,282.0,223.0,237.0,273.0,318.0,279.0,164.0,210.0,209.0,390.0,407.0,422.0,508.0,481.0,-215.0,-1341.0,45.0,197.0,291.0,58.0,344.0,179.0,24.0,33.0,-92.0,-181.0,-353.0,-1395.0,-1388.0,-1900.0,-2233.0,-2209.0,-2169.0,-2014.0,-1279.0,-2093.0,-2089.0,-2119.0,-2157.0,-2008.0,-1808.0,-1109.0,-2069.0,-2053.0,-2038.0,-2071.0,-2139.0,-1880.0,-1146.0,-2008.0,-2158.0,-1922.0,-1954.0,-1905.0,-1733.0,-1076.0,-1833.0,-1848.0,-1808.0,-1836.0,-1758.0,-1680.0,-971.0,-1735.0,-1742.0,-1689.0,-1671.0,-1756.0,-1429.0,-833.0,-1432.0,-1449.0,-1419.0,-1608.0,-1349.0,-1316.0,-775.0,-1279.0,-1272.0,-1206.0
Indonesia,202.0,82.0,117.0,76.0,38.0,45.0,137.0,217.0,127.0,152.0,83.0,114.0,140.0,173.0,257.0,110.0,159.0,176.0,159.0,167.0,187.0,241.0,134.0,179.0,152.0,161.0,155.0,191.0,249.0,163.0,-78.0,-247.0,-343.0,-415.0,-501.0,-299.0,-177.0,-803.0,-996.0,-1959.0,-1077.0,-1052.0,-733.0,-458.0,-1073.0,-1103.0,-1097.0,-1110.0,-1076.0,-780.0,-482.0,-1064.0,-1110.0,-1120.0,-1127.0,-1984.0,-968.0,-496.0,-1091.0,-1094.0,-1085.0,-1076.0,-1043.0,-700.0,-372.0,-1021.0,-1072.0,-1067.0,-1135.0,-1366.0,-921.0,-497.0,-1114.0,-1151.0,-1125.0,-1088.0,-1876.0,-808.0,-394.0,-1044.0,-1096.0,-1079.0,-1875.0,-1044.0,-715.0,-259.0,-985.0,-1039.0,-1021.0
Iraq,14.0,12.0,13.0,11.0,11.0,9.0,11.0,13.0,13.0,13.0,7.0,7.0,2.0,13.0,10.0,5.0,5.0,3.0,1.0,-4.0,9.0,8.0,1.0,-1.0,-3.0,-7.0,-7.0,6.0,-8.0,-20.0,-22.0,-25.0,-49.0,-49.0,-27.0,-49.0,-57.0,-56.0,-56.0,-57.0,-56.0,-33.0,-48.0,-55.0,-57.0,-55.0,-55.0,-54.0,-29.0,-45.0,-55.0,-56.0,-53.0,-52.0,-52.0,-27.0,-38.0,-49.0,-48.0,-48.0,-47.0,-46.0,-19.0,-31.0,-40.0,-39.0,-30.0,-29.0,-29.0,-21.0,-29.0,-26.0,-26.0,-25.0,-26.0,-25.0,-16.0,-23.0,-22.0,-24.0,-23.0,-22.0,-20.0,-5.0,-16.0,-16.0,-15.0,-15.0,-16.0
Ireland,-72.0,-24.0,-234.0,-207.0,-264.0,-371.0,-403.0,-13.0,32.0,35.0,88.0,51.0,49.0,20.0,-57.0,53.0,61.0,92.0,60.0,59.0,42.0,24.0,37.0,20.0,66.0,20.0,-29.0,-593.0,-242.0,-382.0,-1207.0,-2108.0,-1113.0,-1155.0,-1161.0,-953.0,-994.0,-1212.0,-1265.0,-1328.0,-1361.0,-1357.0,-1321.0,-1318.0,-1688.0,-1752.0,-1760.0,-1769.0,-1740.0,-1412.0,-1323.0,-1720.0,-1718.0,-1730.0,-1733.0,-1883.0,-1372.0,-1417.0,-2244.0,-1683.0,-1685.0,-1678.0,-1665.0,-1285.0,-1167.0,-1612.0,-1619.0,-1621.0,-1625.0,-1613.0,-1180.0,-1115.0,-1574.0,-1586.0,-1609.0,-1597.0,-1577.0,-1108.0,-1011.0,-2168.0,-1525.0,-1523.0,-1520.0,-1488.0,-1025.0,-955.0,-1467.0,-1454.0,-1467.0
Israel,5.0,7.0,5.0,5.0,2.0,2.0,22.0,-2.0,5.0,-6.0,-6.0,4.0,2.0,22.0,8.0,1.0,-468.0,20.0,16.0,6.0,13.0,42.0,-3.0,-105.0,-240.0,-156.0,-24.0,-172.0,-55.0,-234.0,-260.0,-285.0,-347.0,-362.0,-381.0,-284.0,-384.0,-386.0,-387.0,-395.0,-414.0,-407.0,-321.0,-409.0,-418.0,-417.0,-422.0,-417.0,-396.0,-293.0,-418.0,-418.0,-434.0,-586.0,-637.0,-443.0,-315.0,-475.0,-473.0,-542.0,-626.0,-420.0,-360.0,-247.0,-373.0,-369.0,-362.0,-355.0,-348.0,-326.0,-220.0,-333.0,-336.0,-425.0,-611.0,-323.0,-280.0,-169.0,-280.0,-273.0,-266.0,-254.0,-243.0,-237.0,-114.0,-217.0,-212.0,-249.0,-205.0
Italy,4.0,10.0,18.0,26.0,19.0,6.0,-2.0,-4.0,27.0,-258.0,-296.0,-217.0,-190.0,-185.0,-114.0,-90.0,-105.0,-97.0,-102.0,-322.0,-337.0,-305.0,-196.0,-472.0,-621.0,-749.0,-960.0,-1086.0,-1193.0,-1146.0,-1184.0,-1248.0,-1264.0,-1294.0,-1304.0,-1298.0,-1317.0,-1397.0,-1431.0,-1449.0,-1487.0,-1462.0,-1345.0,-1313.0,-1416.0,-1438.0,-1427.0,-1426.0,-1413.0,-1305.0,-1291.0,-1356.0,-1376.0,-1363.0,-1373.0,-1388.0,-1283.0,-1358.0,-1864.0,-1335.0,-1307.0,-1296.0,-1288.0,-1190.0,-1191.0,-1258.0,-1262.0,-1248.0,-1246.0,-1225.0,-1493.0,-1111.0,-1163.0,-1186.0,-1166.0,-1160.0,-1776.0,-1076.0,-966.0,-935.0,-954.0,-943.0,-937.0,-932.0,-823.0,-594.0,-883.0,-870.0,-866.0
Jamaica,4.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,-1.0,-64.0,-9.0,-8.0,0.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,-3.0,-15.0,-8.0,-10.0,-22.0,-25.0,-33.0,-35.0,-33.0,-21.0,-25.0,-34.0,-37.0,-36.0,-38.0,-35.0,-26.0,-29.0,-37.0,-39.0,-41.0,-43.0,-39.0,-30.0,-33.0,-39.0,-42.0,-40.0,-40.0,-80.0,-42.0,-42.0,-80.0,-39.0,-49.0,-51.0,-50.0,-34.0,-40.0,-50.0,-50.0,-49.0,-52.0,-47.0,-34.0,-39.0,-47.0,-51.0,-48.0,-50.0,-43.0,-32.0,-35.0,-42.0,-44.0,-42.0,-43.0,-39.0,-26.0,-29.0,-40.0,-41.0,-39.0
Japan,205.0,-60.0,25.0,-18.0,12.0,24.0,27.0,-61.0,15.0,-2510.0,40.0,43.0,32.0,62.0,220.0,138.0,-24.0,-69.0,-137.0,-124.0,-124.0,-105.0,-179.0,-92.0,-194.0,-155.0,-148.0,-164.0,-301.0,-105.0,-101.0,-135.0,-121.0,-155.0,-2461.0,-306.0,-108.0,-111.0,-152.0,-164.0,-193.0,-255.0,-253.0,-179.0,-260.0,-251.0,-357.0,-385.0,-388.0,-432.0,-469.0,-382.0,-484.0,-543.0,-557.0,-555.0,-870.0,-833.0,-622.0,-618.0,-652.0,-691.0,-731.0,-943.0,-904.0,-749.0,-841.0,-899.0,-916.0,-932.0,-1093.0,-1120.0,-920.0,-988.0,-2905.0,-1230.0,-1399.0,-1299.0,-1324.0,-3396.0,-3417.0,-3311.0,-950.0,-973.0,-766.0,-961.0,-716.0,-781.0,-794.0
Jordan,0.0,4.0,4.0,4.0,4.0,7.0,1.0,-2.0,5.0,4.0,3.0,5.0,8.0,1.0,-1.0,4.0,5.0,6.0,6.0,9.0,-1.0,-1.0,5.0,5.0,5.0,5.0,4.0,-4.0,-5.0,-8.0,-15.0,-24.0,-61.0,-63.0,-32.0,-78.0,-82.0,-82.0,-79.0,-73.0,-72.0,-44.0,-67.0,-73.0,-71.0,-71.0,-71.0,-69.0,-62.0,-63.0,-70.0,-70.0,-70.0,-70.0,-69.0,-66.0,-81.0,-68.0,-68.0,-67.0,-66.0,-64.0,-63.0,-79.0,-63.0,-64.0,-61.0,-59.0,-56.0,-63.0,-52.0,-58.0,-56.0,-55.0,-50.0,-48.0,-61.0,-36.0,-45.0,-45.0,-46.0,-43.0,-41.0,-60.0,-31.0,-39.0,-40.0,-39.0,-38.0
Kazakhstan,6.0,2.0,8.0,9.0,3.0,8.0,11.0,7.0,6.0,9.0,10.0,8.0,3.0,12.0,10.0,9.0,11.0,11.0,10.0,12.0,15.0,4.0,5.0,-52.0,11.0,9.0,10.0,13.0,11.0,6.0,-14.0,-17.0,-21.0,-29.0,-29.0,-27.0,-16.0,-62.0,-58.0,-56.0,-33.0,-33.0,-26.0,-17.0,-45.0,-48.0,-53.0,-54.0,-53.0,-45.0,-36.0,-54.0,-58.0,-59.0,-58.0,-55.0,-44.0,-34.0,-55.0,-55.0,-56.0,-56.0,-55.0,-47.0,-37.0,-56.0,-56.0,-56.0,-55.0,-54.0,-44.0,-34.0,-53.0,-52.0,-53.0,-51.0,-65.0,-41.0,-28.0,-45.0,-45.0,-44.0,-60.0,-58.0,-40.0,-18.0,-37.0,-36.0,-36.0
Kenya,123.0,75.0,83.0,9.0,-40.0,-11.0,45.0,117.0,158.0,192.0,314.0,268.0,255.0,334.0,205.0,170.0,263.0,307.0,256.0,324.0,336.0,232.0,223.0,361.0,335.0,349.0,350.0,395.0,260.0,213.0,162.0,-234.0,-404.0,-487.0,-455.0,-235.0,-274.0,-743.0,-920.0,-1019.0,-1104.0,-1071.0,-625.0,-552.0,-1116.0,-1138.0,-1135.0,-1108.0,-967.0,-505.0,-488.0,-1052.0,-1125.0,-1101.0,-1096.0,-1552.0,-679.0,-536.0,-1728.0,-1098.0,-1095.0,-1103.0,-1003.0,-513.0,-501.0,-1047.0,-1080.0,-1098.0,-1130.0,-942.0,-516.0,-467.0,-939.0,-954.0,-953.0,-899.0,-1431.0,-403.0,-378.0,-879.0,-905.0,-897.0,-835.0,-723.0,-378.0,-239.0,-767.0,-768.0,-770.0
Kuwait,15.0,58.0,53.0,45.0,43.0,46.0,18.0,22.0,21.0,10.0,-322.0,-300.0,-180.0,1.0,8.0,-11.0,-8.0,-18.0,-17.0,-9.0,-1.0,8.0,-10.0,-16.0,-25.0,-26.0,-136.0,-58.0,-88.0,-202.0,-224.0,-237.0,-252.0,-235.0,-161.0,-167.0,-401.0,-288.0,-297.0,-296.0,-290.0,-242.0,-235.0,-299.0,-310.0,-318.0,-320.0,-324.0,-260.0,-267.0,-332.0,-339.0,-379.0,-380.0,-374.0,-287.0,-310.0,-371.0,-370.0,-374.0,-372.0,-365.0,-283.0,-310.0,-367.0,-366.0,-365.0,-361.0,-363.0,-331.0,-338.0,-394.0,-393.0,-395.0,-397.0,-388.0,-310.0,-332.0,-385.0,-389.0,-394.0,-399.0,-386.0,-292.0,-308.0,-411.0,-548.0,-544.0,-539.0
Kyrgyzstan,10.0,4.0,12.0,10.0,10.0,11.0,13.0,12.0,7.0,6.0,13.0,13.0,10.0,14.0,15.0,12.0,14.0,13.0,14.0,15.0,13.0,9.0,4.0,2.0,11.0,12.0,12.0,14.0,15.0,11.0,-13.0,-15.0,-19.0,-24.0,-26.0,-32.0,-20.0,-47.0,-52.0,-61.0,-65.0,-64.0,-57.0,-43.0,-65.0,-67.0,-69.0,-70.0,-68.0,-59.0,-46.0,-67.0,-72.0,-68.0,-70.0,-67.0,-57.0,-45.0,-67.0,-67.0,-67.0,-65.0,-63.0,-55.0,-42.0,-63.0,-64.0,-64.0,-64.0,-63.0,-53.0,-39.0,-62.0,-62.0,-61.0,-61.0,-63.0,-44.0,-30.0,-58.0,-62.0,-52.0,-53.0,-51.0,-46.0,-25.0,-45.0,-45.0,-43.0
Laos,5.0,4.0,10.0,10.0,9.0,11.0,17.0,5.0,6.0,9.0,9.0,8.0,10.0,14.0,7.0,6.0,11.0,10.0,7.0,10.0,8.0,5.0,2.0,-41.0,13.0,11.0,15.0,21.0,10.0,10.0,13.0,12.0,9.0,6.0,2.0,4.0,2.0,-10.0,-12.0,-16.0,-16.0,-13.0,-8.0,-9.0,-27.0,-30.0,-45.0,-45.0,-41.0,-26.0,-19.0,-49.0,-49.0,-49.0,-47.0,-43.0,-20.0,-20.0,-59.0,-61.0,-61.0,-60.0,-54.0,-28.0,-16.0,-39.0,-41.0,-41.0,-39.0,-35.0,-16.0,-9.0,-37.0,-38.0,-38.0,-36.0,-49.0,-13.0,-5.0,-21.0,-22.0,-25.0,-21.0,-14.0,-3.0,1.0,-20.0,-20.0,-21.0
Latvia,1.0,-1.0,30.0,86.0,89.0,53.0,32.0,-6.0,6.0,88.0,100.0,94.0,63.0,23.0,23.0,21.0,78.0,84.0,39.0,44.0,66.0,15.0,32.0,49.0,71.0,8.0,-12.0,-807.0,-66.0,-44.0,-1222.0,-1439.0,-1511.0,-1659.0,-1504.0,-125.0,-105.0,-1655.0,-1811.0,-1726.0,-1766.0,-1601.0,-189.0,-153.0,-1809.0,-1875.0,-1758.0,-1858.0,-1726.0,-188.0,-161.0,-1740.0,-1847.0,-1707.0,-1912.0,-3799.0,-248.0,-205.0,-3695.0,-1789.0,-1717.0,-1802.0,-1577.0,-154.0,-127.0,-1659.0,-1624.0,-1519.0,-1564.0,-1451.0,-136.0,-113.0,-1526.0,-1509.0,-1476.0,-1468.0,-3753.0,-181.0,-100.0,-4020.0,-1354.0,-1323.0,-1404.0,-1234.0,-77.0,-46.0,-1369.0,-1311.0,-1216.0
Lebanon,1.0,1.0,1.0,2.0,5.0,1.0,1.0,-1.0,1.0,1.0,2.0,4.0,0.0,3.0,-4.0,2.0,-11.0,-10.0,-9.0,-11.0,-11.0,-4.0,1.0,-14.0,-12.0,-13.0,-26.0,-33.0,-29.0,-24.0,-51.0,-55.0,-56.0,-58.0,-58.0,-48.0,-45.0,-65.0,-64.0,-67.0,-63.0,-62.0,-55.0,-41.0,-60.0,-59.0,-59.0,-59.0,-58.0,-49.0,-37.0,-59.0,-58.0,-57.0,-58.0,-65.0,-48.0,-49.0,-64.0,-54.0,-53.0,-54.0,-59.0,-43.0,-39.0,-59.0,-50.0,-49.0,-50.0,-51.0,-44.0,-35.0,-47.0,-46.0,-44.0,-45.0,-56.0,-34.0,-22.0,-40.0,-40.0,-38.0,-38.0,-36.0,-28.0,-14.0,-38.0,-37.0,-35.0
Libya,5.0,-11.0,-22.0,4.0,5.0,4.0,3.0,6.0,6.0,6.0,7.0,7.0,5.0,3.0,7.0,9.0,9.0,10.0,8.0,8.0,4.0,8.0,9.0,7.0,7.0,8.0,8.0,4.0,6.0,1.0,-2.0,-2.0,-5.0,-12.0,-9.0,-11.0,-24.0,-28.0,-30.0,-41.0,-39.0,-15.0,-27.0,-36.0,-42.0,-40.0,-39.0,-38.0,-16.0,-30.0,-35.0,-38.0,-39.0,-41.0,-38.0,-23.0,-30.0,-35.0,-35.0,-33.0,-31.0,-32.0,-13.0,-29.0,-36.0,-36.0,-34.0,-32.0,-32.0,-11.0,-23.0,-31.0,-30.0,-25.0,-23.0,-24.0,1.0,-15.0,-23.0,-22.0,-22.0,-20.0,-20.0,10.0,-8.0,-18.0,-19.0,-18.0,-19.0
Liechtenstein,0.0,0.0,-4.0,2.0,3.0,-5.0,-6.0,0.0,0.0,-26.0,-38.0,-13.0,-11.0,-13.0,0.0,0.0,-3.0,1.0,0.0,-4.0,-2.0,0.0,0.0,-4.0,-2.0,1.0,-2.0,0.0,0.0,0.0,-19.0,-25.0,-28.0,-70.0,-45.0,0.0,0.0,-35.0,-35.0,-35.0,-37.0,-37.0,0.0,0.0,-37.0,-35.0,-36.0,-36.0,-37.0,0.0,0.0,-37.0,-37.0,-36.0,-37.0,-79.0,0.0,0.0,-90.0,-38.0,-37.0,-40.0,-37.0,0.0,0.0,-35.0,-33.0,-32.0,-35.0,-36.0,0.0,0.0,-29.0,-29.0,-25.0,-28.0,-72.0,0.0,0.0,-29.0,-30.0,-25.0,-28.0,-28.0,0.0,0.0,-24.0,-23.0,-23.0
Lithuania,9.0,17.0,-177.0,-168.0,-175.0,-185.0,-185.0,-10.0,-1.0,26.0,29.0,31.0,10.0,18.0,24.0,25.0,32.0,31.0,24.0,31.0,35.0,29.0,79.0,17.0,9.0,-783.0,-8.0,-190.0,-66.0,-22.0,-377.0,-468.0,-496.0,-508.0,-499.0,-360.0,-303.0,-514.0,-537.0,-539.0,-546.0,-534.0,-340.0,-327.0,-541.0,-543.0,-555.0,-562.0,-548.0,-353.0,-271.0,-531.0,-544.0,-541.0,-549.0,-547.0,-405.0,-479.0,-941.0,-548.0,-552.0,-540.0,-510.0,-263.0,-229.0,-504.0,-501.0,-493.0,-493.0,-474.0,-206.0,-157.0,-444.0,-447.0,-443.0,-435.0,-796.0,-191.0,-26.0,-417.0,-413.0,-412.0,-404.0,-376.0,-31.0,52.0,-394.0,-389.0,-378.0
Luxembourg,-2.0,-3.0,-22.0,-22.0,-23.0,-23.0,-23.0,-4.0,-5.0,-4.0,0.0,0.0,-1.0,-1.0,1.0,-2.0,0.0,1.0,0.0,0.0,1.0,1.0,-3.0,0.0,-1.0,-3.0,-3.0,-7.0,-8.0,-14.0,-44.0,-54.0,-62.0,-68.0,-70.0,-63.0,-58.0,-75.0,-76.0,-77.0,-76.0,-76.0,-61.0,-60.0,-76.0,-76.0,-76.0,-76.0,-75.0,-60.0,-57.0,-75.0,-75.0,-76.0,-76.0,-77.0,-58.0,-57.0,-92.0,-73.0,-74.0,-73.0,-71.0,-52.0,-51.0,-66.0,-66.0,-65.0,-65.0,-64.0,-45.0,-45.0,-62.0,-63.0,-63.0,-62.0,-90.0,-44.0,-41.0,-58.0,-58.0,-58.0,-57.0,-56.0,-54.0,-35.0,-49.0,-49.0,-49.0
Malaysia,2.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,0.0,2.0,3.0,3.0,3.0,6.0,2.0,0.0,2.0,3.0,2.0,2.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,-3.0,-9.0,-11.0,-11.0,-50.0,-56.0,-59.0,-55.0,-55.0,-69.0,-68.0,-67.0,-67.0,-64.0,-56.0,-52.0,-65.0,-65.0,-65.0,-65.0,-63.0,-55.0,-51.0,-64.0,-65.0,-65.0,-64.0,-63.0,-53.0,-50.0,-62.0,-63.0,-63.0,-63.0,-61.0,-53.0,-49.0,-61.0,-61.0,-60.0,-60.0,-61.0,-51.0,-49.0,-58.0,-59.0,-58.0,-56.0,-70.0,-45.0,-44.0,-45.0,-45.0,-44.0,-59.0,-39.0,-31.0,-33.0,-49.0,-36.0,-34.0
Mali,4.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,2.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,6.0,6.0,5.0,6.0,5.0,4.0,4.0,-2.0,-2.0,-1.0,1.0,-2.0,-3.0,-4.0,-34.0,-9.0,-4.0,0.0,-9.0,-10.0,-11.0,-12.0,-11.0,-4.0,0.0,-10.0,-11.0,-13.0,-13.0,-12.0,-4.0,0.0,-37.0,-12.0,-12.0,-12.0,-12.0,-4.0,-1.0,-10.0,-12.0,-11.0,-11.0,-14.0,-6.0,5.0,-12.0,-14.0,-12.0,-12.0,-34.0,-3.0,8.0,-9.0,-12.0,-10.0,-9.0,-8.0,6.0,19.0,-5.0,-7.0,-8.0
Malta,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,-9.0,-7.0,-4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,-3.0,-22.0,-14.0,-22.0,-34.0,-41.0,-44.0,-78.0,-53.0,-41.0,-47.0,-51.0,-53.0,-55.0,-54.0,-54.0,-47.0,-49.0,-62.0,-81.0,-54.0,-56.0,-56.0,-48.0,-48.0,-55.0,-56.0,-56.0,-58.0,-84.0,-50.0,-51.0,-59.0,-56.0,-56.0,-57.0,-56.0,-43.0,-44.0,-54.0,-53.0,-53.0,-54.0,-54.0,-42.0,-42.0,-51.0,-51.0,-51.0,-52.0,-78.0,-39.0,-37.0,-48.0,-47.0,-47.0,-48.0,-47.0,-31.0,-31.0,-45.0,-45.0,-45.0
Mauritius,315.0,13.0,38.0,-6.0,-14.0,-164.0,-665.0,256.0,12.0,60.0,41.0,72.0,16.0,164.0,343.0,43.0,44.0,32.0,72.0,21.0,181.0,302.0,-15.0,38.0,-140.0,-109.0,-710.0,-113.0,282.0,13.0,57.0,-182.0,25.0,-224.0,-708.0,-553.0,-622.0,-893.0,-931.0,-980.0,-954.0,-927.0,-723.0,-687.0,-927.0,-931.0,-920.0,-910.0,-877.0,-648.0,-698.0,-895.0,-901.0,-891.0,-898.0,-865.0,-633.0,-658.0,-891.0,-887.0,-876.0,-849.0,-812.0,-604.0,-643.0,-819.0,-825.0,-817.0,-831.0,-787.0,-595.0,-661.0,-804.0,-808.0,-793.0,-800.0,-882.0,-527.0,-631.0,-763.0,-758.0,-747.0,-752.0,-708.0,-458.0,-580.0,-700.0,-704.0,-677.0
Mexico,116.0,60.0,397.0,315.0,287.0,266.0,370.0,113.0,48.0,252.0,162.0,221.0,221.0,398.0,187.0,110.0,415.0,310.0,313.0,305.0,413.0,185.0,102.0,-430.0,305.0,303.0,282.0,201.0,121.0,41.0,-1670.0,-46.0,-281.0,-424.0,-450.0,-231.0,-358.0,-917.0,-1092.0,-1163.0,-1204.0,-1104.0,-582.0,-666.0,-1226.0,-1345.0,-1424.0,-1485.0,-1391.0,-880.0,-898.0,-1573.0,-1668.0,-1703.0,-2052.0,-2313.0,-1580.0,-1045.0,-1575.0,-1648.0,-1631.0,-1654.0,-1540.0,-949.0,-874.0,-1522.0,-1624.0,-1633.0,-1652.0,-1534.0,-998.0,-931.0,-1544.0,-1620.0,-1609.0,-1568.0,-1995.0,-1052.0,-825.0,-1506.0,-1638.0,-1578.0,-1593.0,-1463.0,-894.0,-414.0,-1482.0,-1533.0,-1535.0
Moldova,-1.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,7.0,-3.0,5.0,5.0,4.0,5.0,4.0,8.0,6.0,6.0,5.0,-8.0,-7.0,4.0,10.0,-2.0,5.0,-16.0,-17.0,-18.0,-6.0,-16.0,-34.0,-47.0,-52.0,-51.0,-51.0,-41.0,-42.0,-50.0,-53.0,-55.0,-55.0,-54.0,-42.0,-37.0,-57.0,-59.0,-58.0,-58.0,-57.0,-43.0,-37.0,-54.0,-57.0,-57.0,-57.0,-56.0,-41.0,-37.0,-54.0,-56.0,-55.0,-55.0,-56.0,-47.0,-41.0,-80.0,-57.0,-55.0,-54.0,-53.0,-36.0,-33.0,-55.0,-48.0,-48.0,-48.0,-62.0,-35.0,-26.0,-43.0,-42.0,-44.0,-44.0,-40.0,-26.0,-15.0,-39.0,-38.0,-37.0
