sub_region_1,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13
Tabasco,7.0,9.0,6.0,3.0,-1.0,-1.0,-3.0,-4.0,0.0,1.0,0.0,-10.0,-9.0,5.0,7.0,8.0,7.0,4.0,0.0,-1.0,-1.0,-2.0,0.0,-3.0,2.0,-5.0,-1.0,8.0,12.0,8.0,4.0,10.0,3.0,3.0,1.0,-6.0,-17.0,-17.0,-20.0,-27.0,-26.0,-22.0,-20.0,-27.0,-22.0,-21.0,-17.0,-24.0,-23.0,-23.0,-31.0,-25.0,-28.0,-30.0,-32.0,-45.0,-37.0,-38.0,-27.0,-26.0,-21.0,-25.0,-28.0,-32.0,-37.0,-32.0,-36.0,-45.0,-45.0,-44.0,-43.0,-48.0,-44.0,-43.0,-37.0,-27.0,-37.0,-37.0,-43.0,-35.0,-38.0,-38.0,-34.0,-33.0,-86.0,-86.0,-37.0,-38.0,-37.0
Tabuk Province,9.0,2.0,5.0,5.0,4.0,4.0,6.0,3.0,2.0,3.0,9.0,11.0,20.0,24.0,23.0,14.0,17.0,14.0,17.0,13.0,13.0,12.0,7.0,11.0,18.0,13.0,6.0,1.0,8.0,7.0,10.0,4.0,1.0,-5.0,-7.0,-7.0,-12.0,-21.0,-17.0,-10.0,-6.0,-12.0,-8.0,-12.0,-14.0,-17.0,-15.0,-15.0,-19.0,-16.0,-17.0,-14.0,-36.0,-37.0,-34.0,-42.0,-36.0,-36.0,-36.0,-37.0,-35.0,-37.0,-44.0,-40.0,-40.0,-38.0,-37.0,-35.0,-24.0,-38.0,-40.0,-33.0,-22.0,-22.0,-19.0,-24.0,-26.0,-26.0,-27.0,-25.0,-23.0,-21.0,-23.0,-25.0,-20.0,-16.0,-15.0,-11.0,-21.0
Tacna,8.0,7.0,6.0,5.0,6.0,6.0,-5.0,13.0,4.0,5.0,2.0,-3.0,-1.0,-5.0,1.0,-1.0,-5.0,-10.0,-7.0,-7.0,-8.0,-1.0,2.0,-7.0,-9.0,-7.0,-2.0,-7.0,-4.0,5.0,-5.0,-58.0,-58.0,-61.0,-62.0,-59.0,-59.0,-61.0,-62.0,-61.0,-59.0,-60.0,-56.0,-58.0,-60.0,-64.0,-63.0,-60.0,-64.0,-63.0,-94.0,-59.0,-63.0,-45.0,-95.0,-95.0,-51.0,-94.0,-52.0,-61.0,-61.0,-61.0,-62.0,-59.0,-95.0,-55.0,-70.0,-60.0,-60.0,-61.0,-57.0,-95.0,-56.0,-59.0,-61.0,-55.0,-64.0,-56.0,-95.0,-53.0,-58.0,-58.0,-56.0,-55.0,-41.0,-94.0,-55.0,-55.0,-55.0
Tacuarembó Department,8.0,5.0,8.0,4.0,8.0,7.0,8.0,12.0,10.0,0.0,-2.0,8.0,3.0,7.0,6.0,4.0,15.0,24.0,25.0,17.0,27.0,28.0,22.0,14.0,12.0,6.0,2.0,7.0,2.0,-11.0,-1.0,-12.0,-9.0,-14.0,-17.0,-28.0,-44.0,-19.0,-31.0,-32.0,-38.0,-34.0,-36.0,-43.0,-27.0,-22.0,-14.0,-8.0,-6.0,-14.0,-36.0,-12.0,-7.0,-11.0,-16.0,-44.0,-25.0,-25.0,-7.0,-16.0,-15.0,-16.0,-15.0,-14.0,-28.0,-15.0,-15.0,-16.0,-22.0,-21.0,-30.0,-29.0,-25.0,-32.0,-7.0,1.0,-71.0,-6.0,-21.0,-16.0,-3.0,-1.0,-2.0,6.0,6.0,-5.0,-6.0,-2.0,-4.0
Taita-Taveta County,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Talsi Municipality,-2.0,0.0,0.0,0.0,2.0,2.0,-8.0,-11.0,0.0,-6.0,-4.0,0.0,-8.0,-8.0,-7.0,0.0,-2.0,-4.0,-2.0,2.0,0.0,10.0,0.0,9.0,2.0,6.0,12.0,10.0,-2.0,0.0,0.0,-15.0,-12.0,-4.0,-12.0,-7.0,0.0,-13.0,-17.0,-2.0,-6.0,-8.0,-10.0,0.0,-21.0,-10.0,-19.0,-10.0,-10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tamaulipas,6.0,5.0,3.0,-1.0,-2.0,-3.0,-2.0,1.0,1.0,0.0,-2.0,-6.0,1.0,11.0,10.0,10.0,7.0,4.0,4.0,4.0,3.0,4.0,3.0,-2.0,1.0,1.0,8.0,14.0,14.0,10.0,14.0,8.0,2.0,-1.0,-2.0,-6.0,-16.0,-13.0,-15.0,-18.0,-16.0,-14.0,-14.0,-21.0,-15.0,-14.0,-10.0,-6.0,-8.0,-13.0,-22.0,-16.0,-19.0,-14.0,-16.0,-24.0,-23.0,-29.0,-20.0,-18.0,-12.0,-12.0,-13.0,-21.0,-28.0,-21.0,-25.0,-23.0,-21.0,-22.0,-23.0,-30.0,-26.0,-24.0,-17.0,1.0,-14.0,-14.0,-27.0,-16.0,-18.0,-18.0,-11.0,-8.0,-3.0,-14.0,-19.0,-17.0,-14.0
Tamil Nadu,0.0,3.0,1.0,1.0,1.0,0.0,2.0,-2.0,-2.0,0.0,0.0,-1.0,-2.0,1.0,1.0,4.0,3.0,3.0,6.0,3.0,5.0,2.0,5.0,4.0,4.0,4.0,2.0,3.0,1.0,3.0,5.0,7.0,10.0,7.0,11.0,17.0,-79.0,21.0,5.0,-65.0,-66.0,-65.0,-66.0,-63.0,-63.0,-61.0,-61.0,-61.0,-59.0,-62.0,-64.0,-63.0,-51.0,-51.0,-52.0,-50.0,-52.0,-52.0,-50.0,-55.0,-51.0,-46.0,-44.0,-50.0,-51.0,-48.0,-45.0,-46.0,-47.0,-44.0,-32.0,-70.0,-64.0,-62.0,-59.0,-32.0,-42.0,-45.0,-50.0,-36.0,-35.0,-29.0,-29.0,-27.0,-30.0,-35.0,-21.0,-20.0,-17.0
Taraba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taranaki,-6.0,-1.0,-3.0,1.0,3.0,2.0,0.0,5.0,0.0,-3.0,1.0,5.0,-1.0,2.0,5.0,-1.0,-2.0,0.0,-6.0,1.0,-1.0,-8.0,-10.0,-5.0,4.0,-3.0,4.0,10.0,-2.0,3.0,8.0,13.0,15.0,30.0,11.0,1.0,-9.0,27.0,13.0,4.0,-56.0,-45.0,-54.0,-52.0,-40.0,-34.0,-30.0,-32.0,-34.0,-45.0,-43.0,-33.0,-32.0,-22.0,-6.0,-92.0,-25.0,-59.0,-42.0,-29.0,-30.0,-29.0,-34.0,-40.0,-42.0,-35.0,-28.0,-28.0,-26.0,-22.0,-47.0,-28.0,-37.0,-18.0,-21.0,-17.0,-14.0,-22.0,-35.0,-21.0,-27.0,-16.0,-16.0,-14.0,-14.0,-20.0,-29.0,-21.0,-21.0
Tarapacá,-1.0,-1.0,-1.0,0.0,2.0,0.0,1.0,1.0,2.0,-2.0,0.0,0.0,-3.0,3.0,4.0,10.0,3.0,7.0,8.0,-7.0,-2.0,2.0,6.0,-3.0,-2.0,-5.0,-4.0,0.0,1.0,13.0,13.0,-1.0,2.0,-14.0,-18.0,-22.0,-35.0,-37.0,-37.0,-39.0,-38.0,-38.0,-37.0,-55.0,-37.0,-30.0,-29.0,-33.0,-34.0,-35.0,-47.0,-32.0,-32.0,-31.0,-25.0,-43.0,-45.0,-53.0,-40.0,-37.0,-36.0,-37.0,-34.0,-37.0,-46.0,-36.0,-36.0,-35.0,-38.0,-35.0,-36.0,-46.0,-38.0,-37.0,-34.0,-24.0,-63.0,-32.0,-39.0,-25.0,-27.0,-28.0,-31.0,-33.0,-27.0,-34.0,-40.0,-36.0,-25.0
Targovishte Province,3.0,11.0,2.0,3.0,1.0,-3.0,5.0,-1.0,2.0,-4.0,0.0,2.0,-3.0,8.0,10.0,20.0,6.0,-12.0,3.0,4.0,7.0,18.0,36.0,9.0,1.0,7.0,3.0,16.0,3.0,-18.0,-23.0,-26.0,-25.0,-32.0,-27.0,-29.0,-37.0,-34.0,-39.0,-31.0,-34.0,-30.0,-32.0,-31.0,-27.0,-32.0,-29.0,-31.0,-25.0,-29.0,-30.0,-21.0,-17.0,-9.0,-18.0,-19.0,-16.0,0.0,-16.0,-16.0,-4.0,-1.0,-26.0,-33.0,0.0,-42.0,-18.0,-15.0,-21.0,-17.0,-15.0,0.0,-13.0,-12.0,-15.0,-7.0,-19.0,-18.0,0.0,-13.0,0.0,-20.0,-8.0,-3.0,0.0,0.0,-3.0,-7.0,-1.0
Tartu County,4.0,2.0,3.0,3.0,1.0,3.0,4.0,-1.0,6.0,-10.0,2.0,-3.0,0.0,0.0,3.0,3.0,7.0,8.0,0.0,9.0,13.0,17.0,27.0,7.0,7.0,7.0,30.0,19.0,-7.0,-7.0,-9.0,-21.0,-24.0,-18.0,-21.0,-16.0,-19.0,-19.0,-23.0,-23.0,-26.0,-25.0,-27.0,-30.0,-31.0,-28.0,-29.0,-31.0,-27.0,-24.0,-26.0,-22.0,-18.0,-17.0,-7.0,-29.0,-23.0,-30.0,-24.0,-23.0,-22.0,-23.0,-19.0,-28.0,-29.0,-29.0,-26.0,-25.0,-27.0,-26.0,-22.0,-23.0,-26.0,-28.0,-24.0,-10.0,-28.0,-19.0,-15.0,-17.0,-12.0,-11.0,-13.0,-6.0,-3.0,3.0,-10.0,-5.0,-9.0
Tasman,-3.0,-9.0,5.0,-9.0,-3.0,-11.0,-6.0,5.0,-3.0,2.0,-5.0,2.0,-7.0,0.0,5.0,-6.0,-10.0,-9.0,-9.0,-13.0,-10.0,-10.0,-10.0,-11.0,-14.0,-13.0,-16.0,-12.0,-12.0,-6.0,-5.0,-10.0,-3.0,-5.0,1.0,-8.0,-10.0,23.0,-2.0,-15.0,-75.0,-68.0,-67.0,-67.0,-65.0,-60.0,-62.0,-61.0,-67.0,-66.0,-67.0,0.0,0.0,0.0,0.0,0.0,-59.0,0.0,0.0,0.0,0.0,0.0,-60.0,-59.0,-62.0,-59.0,-55.0,-53.0,-55.0,-56.0,-67.0,-51.0,-61.0,-42.0,-47.0,-44.0,-43.0,-44.0,0.0,0.0,-48.0,0.0,-42.0,-37.0,-35.0,0.0,0.0,-44.0,0.0
Tasmania,-1.0,2.0,0.0,-2.0,-2.0,0.0,0.0,-1.0,1.0,-2.0,-1.0,-4.0,-2.0,0.0,-3.0,-2.0,0.0,1.0,6.0,-3.0,4.0,-2.0,-5.0,-10.0,2.0,0.0,2.0,0.0,2.0,5.0,13.0,14.0,12.0,10.0,3.0,-11.0,-11.0,0.0,-6.0,-5.0,-10.0,-11.0,-25.0,-30.0,-14.0,-25.0,-23.0,-29.0,-20.0,-33.0,-31.0,-24.0,-21.0,-15.0,1.0,-71.0,-22.0,-46.0,-41.0,-25.0,-27.0,-24.0,-24.0,-30.0,-30.0,-24.0,-21.0,-19.0,-19.0,-15.0,-35.0,-20.0,-19.0,-19.0,-20.0,-17.0,-14.0,-25.0,-22.0,-18.0,-18.0,-15.0,-14.0,-9.0,-7.0,-16.0,-18.0,-17.0,-14.0
Tauragė County,-16.0,-23.0,-16.0,-14.0,-21.0,-11.0,-17.0,-18.0,-21.0,-12.0,-13.0,-14.0,-9.0,-15.0,-9.0,-16.0,-15.0,-4.0,3.0,-6.0,-5.0,4.0,25.0,-2.0,10.0,-28.0,11.0,-1.0,4.0,16.0,-29.0,-43.0,-42.0,-39.0,-25.0,-28.0,-16.0,-23.0,-21.0,-29.0,-27.0,-31.0,-30.0,-31.0,-27.0,-30.0,-30.0,-32.0,-28.0,-29.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,0.0,-23.0,-20.0,-23.0,-22.0,-22.0,-12.0,0.0,-20.0,-14.0,-9.0,3.0,-21.0,17.0,0.0,-21.0,-11.0,-6.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
Tavastia Proper,-1.0,-3.0,1.0,1.0,-1.0,0.0,1.0,-8.0,0.0,2.0,1.0,0.0,-1.0,-2.0,-5.0,-4.0,6.0,3.0,-2.0,4.0,5.0,3.0,5.0,1.0,-1.0,-1.0,10.0,15.0,-6.0,-6.0,5.0,-1.0,-11.0,-12.0,-13.0,-17.0,-15.0,-14.0,-15.0,-14.0,-12.0,-18.0,-20.0,-24.0,-19.0,-17.0,-13.0,-16.0,-17.0,-17.0,-17.0,-13.0,-8.0,2.0,12.0,-41.0,-22.0,-29.0,-30.0,-15.0,-10.0,-13.0,-11.0,-12.0,-11.0,-10.0,-5.0,-6.0,-4.0,-6.0,-10.0,-10.0,-6.0,-4.0,12.0,25.0,-41.0,-14.0,-4.0,1.0,0.0,0.0,2.0,4.0,13.0,3.0,-12.0,-4.0,-5.0
Tel Aviv District,12.0,2.0,0.0,0.0,-12.0,3.0,6.0,-2.0,2.0,0.0,0.0,2.0,6.0,2.0,-1.0,11.0,27.0,3.0,10.0,14.0,4.0,25.0,16.0,13.0,11.0,7.0,9.0,0.0,51.0,24.0,8.0,-14.0,-8.0,-18.0,-32.0,-37.0,-24.0,-22.0,-20.0,-20.0,-40.0,-42.0,-47.0,-24.0,-33.0,0.0,0.0,0.0,-31.0,-35.0,0.0,0.0,0.0,-45.0,-85.0,-40.0,-37.0,-20.0,-16.0,-32.0,-80.0,-22.0,-30.0,-38.0,-20.0,-27.0,-22.0,-24.0,-21.0,-29.0,-37.0,-12.0,-13.0,-14.0,-83.0,-11.0,-18.0,-24.0,-9.0,-9.0,-17.0,-10.0,-7.0,-12.0,-20.0,-3.0,-2.0,-4.0,-4.0
Telangana,0.0,4.0,3.0,3.0,4.0,9.0,6.0,-6.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,7.0,4.0,5.0,12.0,7.0,8.0,5.0,6.0,-1.0,3.0,4.0,2.0,3.0,5.0,5.0,4.0,3.0,5.0,1.0,8.0,19.0,-83.0,-23.0,-45.0,-57.0,-59.0,-59.0,-61.0,-59.0,-61.0,-60.0,-61.0,-63.0,-60.0,-61.0,-59.0,-62.0,-52.0,-52.0,-52.0,-52.0,-56.0,-52.0,-54.0,-54.0,-52.0,-47.0,-48.0,-54.0,-50.0,-53.0,-53.0,-55.0,-53.0,-50.0,-53.0,-49.0,-52.0,-51.0,-49.0,-49.0,-48.0,-48.0,-45.0,-46.0,-44.0,-33.0,-34.0,-30.0,-36.0,-31.0,-33.0,-32.0,-31.0
Teleorman County,12.0,11.0,7.0,5.0,4.0,5.0,12.0,3.0,3.0,-3.0,5.0,12.0,5.0,12.0,23.0,26.0,0.0,1.0,8.0,5.0,12.0,20.0,25.0,-1.0,6.0,19.0,14.0,12.0,4.0,7.0,-8.0,-14.0,-10.0,-16.0,-13.0,-16.0,-15.0,-39.0,-40.0,-42.0,-48.0,-43.0,-44.0,-47.0,-38.0,-40.0,-37.0,-35.0,-30.0,-34.0,-39.0,-31.0,-32.0,-27.0,-28.0,-19.0,-15.0,-32.0,-25.0,-17.0,2.0,4.0,-7.0,-25.0,-89.0,-76.0,-33.0,-23.0,-20.0,-19.0,-24.0,-25.0,-20.0,-20.0,-16.0,-7.0,-26.0,-20.0,-28.0,-26.0,-17.0,-15.0,-17.0,-8.0,-7.0,-7.0,-13.0,-11.0,-5.0
Telšiai County,0.0,9.0,-3.0,7.0,-2.0,-5.0,1.0,-5.0,-6.0,2.0,-2.0,-1.0,-11.0,1.0,-8.0,-9.0,-12.0,-3.0,-5.0,-9.0,2.0,5.0,20.0,-5.0,15.0,-19.0,6.0,3.0,-5.0,6.0,-26.0,-28.0,-34.0,-34.0,-14.0,-24.0,-30.0,-21.0,-19.0,-23.0,-32.0,-21.0,-33.0,-40.0,-32.0,-23.0,-30.0,-34.0,-22.0,-30.0,-29.0,-25.0,-9.0,-9.0,5.0,6.0,-25.0,-91.0,-56.0,-19.0,-13.0,-15.0,-3.0,-16.0,-29.0,-16.0,-7.0,-6.0,-12.0,-5.0,-4.0,-15.0,-6.0,-1.0,-2.0,13.0,-6.0,16.0,33.0,-11.0,1.0,7.0,5.0,12.0,0.0,0.0,11.0,17.0,15.0
Tennessee,336.0,188.0,-215.0,-166.0,211.0,-235.0,-111.0,474.0,173.0,-329.0,290.0,479.0,360.0,536.0,853.0,1094.0,381.0,1150.0,1079.0,984.0,456.0,1089.0,1142.0,741.0,839.0,1067.0,2027.0,2317.0,2164.0,1571.0,2232.0,1802.0,1611.0,1717.0,1353.0,1695.0,721.0,149.0,-580.0,-94.0,-76.0,-158.0,345.0,-42.0,-299.0,-533.0,464.0,699.0,783.0,565.0,141.0,-340.0,-275.0,-203.0,-96.0,-171.0,181.0,-1750.0,-390.0,-287.0,68.0,-5.0,-280.0,11.0,-385.0,-203.0,-103.0,-137.0,-254.0,-238.0,-130.0,-301.0,-94.0,40.0,6.0,212.0,284.0,484.0,136.0,165.0,343.0,300.0,386.0,18.0,822.0,578.0,94.0,201.0,243.0
Texas,432.0,792.0,153.0,-341.0,-317.0,-282.0,-123.0,140.0,218.0,90.0,205.0,1148.0,1152.0,1641.0,1521.0,1941.0,938.0,1701.0,533.0,1560.0,1531.0,1834.0,1511.0,1355.0,1648.0,2670.0,4576.0,5583.0,3709.0,2647.0,3487.0,3070.0,3349.0,3232.0,1807.0,-96.0,-1192.0,-304.0,-127.0,-523.0,-1088.0,-1972.0,-2896.0,-3301.0,-2825.0,-1663.0,-594.0,-1722.0,-2304.0,-3996.0,-4044.0,-1490.0,-1219.0,-1040.0,-983.0,-1140.0,-968.0,-3908.0,-1409.0,-1315.0,-481.0,-755.0,-1456.0,-1421.0,-1900.0,-1209.0,-983.0,-1027.0,-604.0,-880.0,-646.0,-971.0,-789.0,-668.0,-274.0,-82.0,12.0,63.0,-412.0,-372.0,4.0,141.0,104.0,33.0,1164.0,860.0,-406.0,-374.0,97.0
Tharaka-Nithi County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thurgau,4.0,0.0,0.0,6.0,-2.0,-1.0,0.0,-1.0,0.0,-2.0,13.0,0.0,2.0,15.0,8.0,0.0,8.0,8.0,0.0,-2.0,4.0,7.0,0.0,4.0,1.0,0.0,11.0,32.0,17.0,0.0,44.0,13.0,4.0,7.0,9.0,-20.0,-19.0,-9.0,-8.0,-8.0,-7.0,4.0,-7.0,-30.0,-5.0,15.0,6.0,9.0,21.0,7.0,0.0,14.0,24.0,29.0,55.0,-89.0,24.0,0.0,-88.0,7.0,-6.0,-6.0,5.0,-6.0,0.0,-6.0,-2.0,-7.0,-2.0,12.0,0.0,0.0,12.0,9.0,6.0,26.0,-84.0,14.0,0.0,4.0,3.0,2.0,9.0,12.0,10.0,0.0,9.0,13.0,4.0
