country_region,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13
Uganda,5.0,2.0,1.0,0.0,-4.0,-1.0,-2.0,2.0,0.0,-3.0,1.0,-4.0,0.0,0.0,5.0,4.0,4.0,1.0,0.0,4.0,4.0,8.0,7.0,0.0,2.0,-1.0,1.0,0.0,3.0,-1.0,-8.0,0.0,-3.0,-2.0,-9.0,-11.0,-20.0,-16.0,-18.0,-29.0,-41.0,-51.0,-47.0,-50.0,-46.0,-67.0,-70.0,-68.0,-70.0,-69.0,-64.0,-67.0,-67.0,-69.0,-69.0,-72.0,-68.0,-67.0,-73.0,-69.0,-67.0,-66.0,-68.0,-72.0,-67.0,-69.0,-67.0,-69.0,-69.0,-69.0,-69.0,-65.0,-67.0,-66.0,-67.0,-65.0,-70.0,-70.0,-66.0,-65.0,-65.0,-63.0,-63.0,-64.0,-64.0,-62.0,-61.0,-61.0,-62.0
United Arab Emirates,5.0,-2.0,-16.0,-17.0,-18.0,-21.0,-14.0,-16.0,-14.0,-28.0,-25.0,-21.0,1.0,11.0,20.0,27.0,11.0,4.0,-2.0,-13.0,-30.0,-1.0,14.0,-10.0,-15.0,-9.0,-43.0,-83.0,-59.0,-33.0,-65.0,-99.0,-120.0,-164.0,-247.0,-207.0,-223.0,-169.0,-264.0,-340.0,-388.0,-606.0,-527.0,-392.0,-399.0,-390.0,-384.0,-407.0,-496.0,-401.0,-390.0,-413.0,-413.0,-417.0,-435.0,-520.0,-421.0,-395.0,-404.0,-409.0,-409.0,-424.0,-509.0,-431.0,-397.0,-408.0,-408.0,-394.0,-401.0,-517.0,-437.0,-395.0,-401.0,-388.0,-380.0,-405.0,-476.0,-388.0,-355.0,-366.0,-369.0,-350.0,-374.0,-458.0,-370.0,-340.0,-358.0,-354.0,-359.0
United Kingdom,-1719.0,-891.0,1405.0,1323.0,849.0,877.0,510.0,-495.0,-90.0,-561.0,104.0,178.0,531.0,-21.0,533.0,957.0,901.0,790.0,497.0,400.0,722.0,278.0,836.0,168.0,208.0,155.0,106.0,0.0,-802.0,-871.0,104.0,-1627.0,-2586.0,-2503.0,-3584.0,-6761.0,-7726.0,-6229.0,-10537.0,-10933.0,-11124.0,-11426.0,-12453.0,-12551.0,-11001.0,-11048.0,-11128.0,-11115.0,-11405.0,-12192.0,-12137.0,-10234.0,-10278.0,-10397.0,-9976.0,-11141.0,-11701.0,-12448.0,-11121.0,-9999.0,-10178.0,-10193.0,-10771.0,-11732.0,-11193.0,-9879.0,-10022.0,-10201.0,-10113.0,-10408.0,-11254.0,-10909.0,-9602.0,-10195.0,-10321.0,-10416.0,-10568.0,-11206.0,-10952.0,-9514.0,-9609.0,-9654.0,-9365.0,-10722.0,-11146.0,-11023.0,-9276.0,-9309.0,-9489.0
United States,15864.0,18401.0,9371.0,-472.0,5106.0,445.0,6548.0,20100.0,19726.0,3974.0,11104.0,26396.0,24964.0,27315.0,36023.0,44612.0,25395.0,38765.0,28144.0,27024.0,20421.0,34169.0,38278.0,21261.0,23983.0,27622.0,27925.0,15833.0,385.0,-187.0,-1637.0,-29382.0,-44016.0,-56616.0,-71316.0,-84441.0,-87124.0,-77205.0,-86071.0,-83063.0,-85143.0,-94309.0,-101972.0,-89662.0,-83071.0,-86787.0,-74518.0,-85909.0,-93991.0,-107922.0,-97362.0,-49960.0,-50065.0,-50065.0,-52127.0,-59512.0,-61485.0,-84102.0,-52837.0,-47327.0,-35802.0,-42524.0,-54506.0,-55230.0,-47713.0,-39172.0,-39709.0,-40693.0,-45918.0,-50164.0,-49977.0,-41871.0,-32840.0,-32662.0,-32340.0,-33405.0,-33550.0,-35668.0,-28204.0,-23690.0,-23712.0,-25437.0,-26610.0,-35808.0,-29339.0,-24211.0,-27569.0,-24700.0,-21934.0
Uruguay,9.0,-198.0,-56.0,-33.0,98.0,21.0,44.0,262.0,406.0,105.0,-226.0,55.0,-74.0,58.0,135.0,-107.0,144.0,115.0,173.0,58.0,155.0,164.0,86.0,88.0,-22.0,-49.0,-122.0,-81.0,-505.0,-748.0,-485.0,-798.0,-878.0,-986.0,-971.0,-1151.0,-1401.0,-1012.0,-1150.0,-1131.0,-1197.0,-1169.0,-1271.0,-1413.0,-1042.0,-1077.0,-1041.0,-960.0,-872.0,-1030.0,-1315.0,-602.0,-716.0,-653.0,-806.0,-1134.0,-986.0,-903.0,-493.0,-701.0,-580.0,-687.0,-688.0,-799.0,-844.0,-545.0,-682.0,-661.0,-697.0,-750.0,-866.0,-850.0,-649.0,-834.0,-549.0,-513.0,-1197.0,-663.0,-699.0,-506.0,-502.0,-408.0,-469.0,-432.0,-468.0,-528.0,-387.0,-476.0,-420.0
Venezuela,8.0,5.0,6.0,3.0,5.0,6.0,8.0,8.0,17.0,-17.0,-31.0,-2.0,1.0,7.0,10.0,8.0,7.0,6.0,7.0,4.0,7.0,8.0,9.0,5.0,-1.0,7.0,5.0,4.0,-6.0,-21.0,-35.0,-51.0,-57.0,-62.0,-63.0,-63.0,-64.0,-63.0,-65.0,-64.0,-64.0,-64.0,-61.0,-62.0,-62.0,-62.0,-63.0,-64.0,-65.0,-63.0,-65.0,-62.0,-62.0,-59.0,-68.0,-75.0,-66.0,-65.0,-60.0,-59.0,-59.0,-59.0,-60.0,-60.0,-63.0,-60.0,-60.0,-59.0,-60.0,-60.0,-58.0,-59.0,-57.0,-56.0,-56.0,-55.0,-62.0,-56.0,-59.0,-54.0,-54.0,-52.0,-52.0,-51.0,-44.0,-42.0,-54.0,-51.0,-52.0
Vietnam,-6.0,-9.0,-9.0,-11.0,-9.0,-12.0,-7.0,-7.0,-9.0,-7.0,-10.0,-10.0,-11.0,-6.0,-5.0,-5.0,-8.0,-12.0,-14.0,-11.0,-3.0,-7.0,-4.0,-12.0,-15.0,-14.0,-18.0,-15.0,-18.0,-19.0,-18.0,-24.0,-24.0,-26.0,-21.0,-23.0,-26.0,-23.0,-27.0,-29.0,-34.0,-35.0,-45.0,-52.0,-50.0,-52.0,-61.0,-67.0,-63.0,-65.0,-67.0,-60.0,-61.0,-60.0,-61.0,-58.0,-59.0,-64.0,-60.0,-58.0,-57.0,-54.0,-51.0,-53.0,-53.0,-48.0,-50.0,-49.0,-44.0,-39.0,-34.0,-34.0,-27.0,-26.0,-18.0,-24.0,-26.0,-30.0,-30.0,-28.0,-29.0,-27.0,-27.0,-21.0,-20.0,-19.0,-19.0,-22.0,-23.0
Yemen,3.0,4.0,6.0,4.0,2.0,3.0,0.0,5.0,7.0,7.0,7.0,5.0,5.0,4.0,8.0,1.0,7.0,3.0,2.0,4.0,0.0,1.0,3.0,2.0,1.0,-1.0,-1.0,-3.0,-1.0,1.0,0.0,-3.0,-1.0,-4.0,-5.0,-1.0,-5.0,-6.0,-10.0,-14.0,-13.0,-14.0,-8.0,-8.0,-8.0,-9.0,-11.0,-16.0,-13.0,-6.0,-5.0,-5.0,-5.0,-10.0,-11.0,-14.0,-9.0,-9.0,-8.0,-11.0,-10.0,-8.0,-8.0,-3.0,1.0,-2.0,-3.0,-3.0,-4.0,-21.0,-17.0,-15.0,-15.0,-10.0,-10.0,-16.0,-12.0,-15.0,-14.0,-14.0,-12.0,-9.0,-11.0,0.0,-6.0,-6.0,-4.0,-5.0,-9.0
Zambia,-1.0,-4.0,-8.0,-6.0,-8.0,-10.0,-9.0,-3.0,-6.0,-10.0,-6.0,-4.0,2.0,2.0,14.0,13.0,6.0,5.0,6.0,7.0,7.0,12.0,11.0,1.0,0.0,5.0,-2.0,-3.0,0.0,-4.0,-7.0,-5.0,-3.0,-2.0,-4.0,-6.0,-12.0,-8.0,-5.0,-5.0,-7.0,-16.0,-14.0,-21.0,-11.0,-8.0,-10.0,-13.0,-17.0,-19.0,-24.0,-15.0,-16.0,-16.0,-12.0,-29.0,-26.0,-27.0,-32.0,-16.0,-19.0,-18.0,-23.0,-26.0,-30.0,-22.0,-22.0,-22.0,-20.0,-20.0,-20.0,-24.0,-16.0,-14.0,-11.0,-7.0,-23.0,-17.0,-25.0,-13.0,-12.0,-12.0,-11.0,-15.0,-14.0,-18.0,-12.0,-12.0,-12.0
Zimbabwe,-4.0,-8.0,-3.0,1.0,-2.0,8.0,-19.0,-7.0,-5.0,-5.0,-1.0,0.0,5.0,6.0,1.0,5.0,1.0,0.0,3.0,3.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,-3.0,-3.0,-2.0,0.0,-2.0,-5.0,-8.0,-5.0,-7.0,-18.0,-21.0,-28.0,-9.0,-2.0,-75.0,-71.0,-68.0,-69.0,-70.0,-69.0,-63.0,-66.0,-64.0,-62.0,-60.0,-70.0,-69.0,-64.0,-71.0,-63.0,-62.0,-62.0,-62.0,-66.0,-61.0,-59.0,-55.0,-57.0,-56.0,-57.0,-58.0,-53.0,-55.0,-52.0,-51.0,-49.0,-59.0,-55.0,-51.0,-44.0,-40.0,-37.0,-35.0,-38.0,-38.0,-41.0,-37.0,-35.0,-36.0
